pitch control
time,pitch\_input,pitch\_setpoint,elevator\_angle\_output,
seconds,rad,rad,rad,
3393.68174505, -0.04140000, -0.03100000,  0.14360000,
3393.78198242, -0.04130000, -0.02980000,  0.13150000,
3393.88194680, -0.04120000, -0.02980000,  0.11990000,
3393.98183417, -0.04100000, -0.02930000,  0.11850000,
3394.08179736, -0.04070000, -0.02930000,  0.12190000,
3394.18191361, -0.04060000, -0.03040000,  0.13570000,
3394.28171539, -0.04070000, -0.03040000,  0.15360000,
3394.38169742, -0.04110000, -0.02980000,  0.16870000,
3394.48173046, -0.04140000, -0.02980000,  0.17000000,
3394.58175826, -0.04190000, -0.03260000,  0.15810000,
3394.68168950, -0.04210000, -0.03260000,  0.13160000,
3394.78248048, -0.04220000, -0.03030000,  0.12670000,
3394.88161707, -0.04170000, -0.03260000,  0.09940000,
3394.98178005, -0.04110000, -0.03090000,  0.09280000,
3395.08177972, -0.04040000, -0.03260000,  0.07970000,
3395.18179035, -0.03970000, -0.03260000,  0.08750000,
3395.28183818, -0.03930000, -0.03250000,  0.10630000,
3395.38173914, -0.03920000, -0.03260000,  0.12670000,
3395.48202848, -0.03950000, -0.03310000,  0.13740000,
3395.58190393, -0.03990000, -0.03310000,  0.14770000,
3395.68189597, -0.04020000, -0.03250000,  0.15160000,
3395.78163719, -0.04060000, -0.03480000,  0.14130000,
3395.88179159, -0.04090000, -0.03480000,  0.13540000,
3395.98176122, -0.04130000, -0.03420000,  0.14010000,
3396.08187795, -0.04150000, -0.03420000,  0.12550000,
3396.18180728, -0.04150000, -0.03420000,  0.10850000,
3396.28250670, -0.04140000, -0.03420000,  0.10580000,
3396.38167548, -0.04120000, -0.03250000,  0.11480000,
3396.48170137, -0.04100000, -0.03310000,  0.10660000,
3396.58180332, -0.04080000, -0.03310000,  0.11360000,
3396.68179321, -0.04090000, -0.03470000,  0.11510000,
3396.78190637, -0.04100000, -0.03370000,  0.12560000,
3396.88176370, -0.04120000, -0.03370000,  0.14500000,
3396.98210669, -0.04160000, -0.03310000,  0.16020000,
3397.08221459, -0.04220000, -0.03360000,  0.16050000,
3397.18174219, -0.04260000, -0.03410000,  0.16780000,
3397.28204083, -0.04260000, -0.03410000,  0.14700000,
3397.38210988, -0.04290000, -0.03530000,  0.12130000,
3397.48242736, -0.04300000, -0.03690000,  0.09460000,
3397.58218265, -0.04280000, -0.03690000,  0.08250000,
3397.68219566, -0.04240000, -0.03360000,  0.09430000,
3397.78170681, -0.04200000, -0.03360000,  0.10320000,
3397.88202548, -0.04190000, -0.03470000,  0.10160000,
3397.98166561, -0.04170000, -0.03470000,  0.11750000,
3398.08245802, -0.04160000, -0.03190000,  0.14640000,
3398.18172216, -0.04190000, -0.03190000,  0.15240000,
3398.28202081, -0.04220000, -0.03310000,  0.14420000,
3398.38181376, -0.04230000, -0.03310000,  0.14600000,
3398.48205137, -0.04270000, -0.03200000,  0.15320000,
3398.58165812, -0.04280000, -0.03320000,  0.14910000,
3398.68192458, -0.04300000, -0.03310000,  0.14070000,
3398.78158975, -0.04310000, -0.03260000,  0.14730000,
3398.88163781, -0.04340000, -0.03430000,  0.13810000,
3398.98173904, -0.04350000, -0.03320000,  0.14700000,
3399.08179522, -0.04360000, -0.03320000,  0.14830000,
3399.18165469, -0.04350000, -0.03020000,  0.15590000,
3399.28169608, -0.04350000, -0.03370000,  0.13230000,
3399.38179207, -0.04340000, -0.03370000,  0.12390000,
3399.48167825, -0.04300000, -0.03260000,  0.11330000,
3399.58203268, -0.04260000, -0.03200000,  0.10850000,
3399.68162680, -0.04230000, -0.02960000,  0.11990000,
3399.78207636, -0.04180000, -0.02960000,  0.13050000,
3399.88168931, -0.04190000, -0.03310000,  0.12600000,
3399.98165512, -0.04210000, -0.03080000,  0.15120000,
3400.08183837, -0.04240000, -0.03080000,  0.16300000,
3400.18187785, -0.04290000, -0.03150000,  0.16550000,
3400.28197694, -0.04320000, -0.03210000,  0.15070000,
3400.38176894, -0.04350000, -0.03210000,  0.14430000,
3400.48189306, -0.04360000, -0.03160000,  0.13730000,
3400.58197403, -0.04340000, -0.03150000,  0.12500000,
3400.68159795, -0.04310000, -0.03090000,  0.11570000,
3400.78268242, -0.04280000, -0.03090000,  0.11290000,
3400.88175774, -0.04250000, -0.03090000,  0.11660000,
3400.98166656, -0.04220000, -0.03370000,  0.10980000,
3401.08172345, -0.04210000, -0.03370000,  0.10720000,
3401.18173456, -0.04170000, -0.03260000,  0.11820000,
3401.28179145, -0.04160000, -0.03210000,  0.12510000,
3401.38165450, -0.04150000, -0.03210000,  0.13000000,
3401.48160958, -0.04140000, -0.03150000,  0.12650000,
3401.58165002, -0.04130000, -0.03210000,  0.12790000,
3401.68174815, -0.04130000, -0.03210000,  0.12920000,
3401.78200150, -0.04130000, -0.03210000,  0.13140000,
3401.88200760, -0.04130000, -0.03090000,  0.12910000,
3401.98206663, -0.04130000, -0.03090000,  0.11820000,
3402.08180833, -0.04100000, -0.03210000,  0.11020000,
3402.18165803, -0.04070000, -0.03210000,  0.10470000,
3402.28167319, -0.04040000, -0.03150000,  0.09510000,
3402.38191104, -0.04020000, -0.03160000,  0.10180000,
3402.48171759, -0.03990000, -0.03160000,  0.11090000,
3402.58185911, -0.03990000, -0.03210000,  0.12200000,
3402.68200326, -0.03990000, -0.03210000,  0.12640000,
3402.78164172, -0.04000000, -0.03220000,  0.12450000,
3402.88216519, -0.04000000, -0.03380000,  0.12620000,
3402.98163557, -0.04030000, -0.03450000,  0.12220000,
3403.08222198, -0.04030000, -0.03450000,  0.11480000,
3403.18179035, -0.04010000, -0.03280000,  0.10560000,
3403.28233671, -0.03980000, -0.03280000,  0.09450000,
3403.38179231, -0.03950000, -0.03330000,  0.09660000,
3403.48224497, -0.03920000, -0.03330000,  0.09490000,
3403.58166194, -0.03920000, -0.03330000,  0.11180000,
3403.68196321, -0.03920000, -0.03280000,  0.13400000,
3403.78155994, -0.03980000, -0.03460000,  0.14700000,
3403.88176489, -0.04030000, -0.03460000,  0.14410000,
3403.98176122, -0.04070000, -0.03460000,  0.14750000,
3404.08234954, -0.04130000, -0.03230000,  0.15930000,
3404.18163729, -0.04190000, -0.03350000,  0.14870000,
3404.28154516, -0.04210000, -0.03350000,  0.13730000,
3404.38179469, -0.04220000, -0.03350000,  0.12540000,
3404.48192072, -0.04220000, -0.03230000,  0.12550000,
3404.58211732, -0.04200000, -0.03350000,  0.11840000,
3404.68186164, -0.04170000, -0.03340000,  0.11740000,
3404.78158379, -0.04160000, -0.03340000,  0.12350000,
3404.88167143, -0.04170000, -0.03410000,  0.12880000,
3404.98162532, -0.04190000, -0.03410000,  0.14350000,
3405.08151031, -0.04200000, -0.03360000,  0.14380000,
3405.18165803, -0.04210000, -0.03360000,  0.14350000,
3405.28183484, -0.04250000, -0.03420000,  0.13720000,
3405.38170075, -0.04260000, -0.03350000,  0.13400000,
3405.48183656, -0.04270000, -0.03470000,  0.12640000,
3405.58178306, -0.04260000, -0.03470000,  0.11210000,
3405.68169808, -0.04230000, -0.03350000,  0.09930000,
3405.78166294, -0.04190000, -0.03350000,  0.10170000,
3405.88206124, -0.04150000, -0.03350000,  0.10010000,
3405.98211241, -0.04120000, -0.03350000,  0.11070000,
3406.08172107, -0.04120000, -0.03250000,  0.12840000,
3406.18179536, -0.04140000, -0.03250000,  0.14010000,
3406.28161263, -0.04160000, -0.03250000,  0.13330000,
3406.38202286, -0.04150000, -0.03250000,  0.12550000,
3406.48164248, -0.04130000, -0.03190000,  0.11790000,
3406.58156157, -0.04100000, -0.03190000,  0.10450000,
3406.68179655, -0.04050000, -0.03190000,  0.09170000,
3406.78225756, -0.04020000, -0.03190000,  0.09740000,
3406.88181520, -0.03990000, -0.03070000,  0.11130000,
3406.98183632, -0.03990000, -0.03190000,  0.12360000,
3407.08177781, -0.03990000, -0.03190000,  0.14230000,
3407.18188930, -0.04040000, -0.03070000,  0.15990000,
3407.28161955, -0.04090000, -0.03300000,  0.15720000,
3407.38201880, -0.04130000, -0.03300000,  0.15330000,
3407.48297882, -0.04160000, -0.03300000,  0.14980000,
3407.58172464, -0.04180000, -0.03350000,  0.14370000,
3407.68163610, -0.04210000, -0.03350000,  0.14590000,
3407.78163671, -0.04250000, -0.03350000,  0.14040000,
3407.88167262, -0.04260000, -0.03470000,  0.13060000,
3407.98175192, -0.04270000, -0.03470000,  0.13180000,
3408.08174610, -0.04280000, -0.03350000,  0.13590000,
3408.18163919, -0.04300000, -0.03350000,  0.14590000,
3408.28201222, -0.04350000, -0.03290000,  0.15740000,
3408.38191533, -0.04370000, -0.03180000,  0.15970000,
3408.48168755, -0.04390000, -0.03290000,  0.14810000,
3408.58159709, -0.04390000, -0.03410000,  0.13010000,
3408.68281841, -0.04380000, -0.03300000,  0.12900000,
3408.78157711, -0.04360000, -0.03290000,  0.12350000,
3408.88193440, -0.04360000, -0.03290000,  0.12530000,
3408.98218250, -0.04330000, -0.03410000,  0.11760000,
3409.08163953, -0.04330000, -0.03410000,  0.12820000,
3409.18279672, -0.04340000, -0.03420000,  0.13070000,
3409.28242707, -0.04350000, -0.03420000,  0.12720000,
3409.38157916, -0.04350000, -0.03590000,  0.11710000,
3409.48220229, -0.04340000, -0.03590000,  0.10610000,
3409.58193493, -0.04310000, -0.03590000,  0.10610000,
3409.68206978, -0.04290000, -0.03470000,  0.10870000,
3409.78240013, -0.04260000, -0.03470000,  0.10190000,
3409.88213396, -0.04230000, -0.03530000,  0.09440000,
3409.98163843, -0.04170000, -0.03590000,  0.08370000,
3410.08229446, -0.04120000, -0.03590000,  0.07820000,
3410.18190193, -0.04070000, -0.03590000,  0.07700000,
3410.28156972, -0.04030000, -0.03590000,  0.07580000,
3410.38161469, -0.03970000, -0.03590000,  0.07660000,
3410.48167753, -0.03950000, -0.03590000,  0.07950000,
3410.58195353, -0.03930000, -0.03590000,  0.07860000,
3410.68255639, -0.03900000, -0.03590000,  0.07460000,
3410.78170609, -0.03860000, -0.03590000,  0.07770000,
3410.88229728, -0.03840000, -0.03590000,  0.09360000,
3410.98167682, -0.03860000, -0.03480000,  0.11670000,
3411.08165216, -0.03900000, -0.03360000,  0.14400000,
3411.18228769, -0.03970000, -0.03470000,  0.14890000,
3411.28180909, -0.04030000, -0.03420000,  0.17020000,
3411.38167882, -0.04110000, -0.03470000,  0.17800000,
3411.48241639, -0.04210000, -0.03360000,  0.19100000,
3411.58179855, -0.04310000, -0.03300000,  0.18470000,
3411.68211603, -0.04370000, -0.03300000,  0.16970000,
3411.78195453, -0.04390000, -0.03360000,  0.14460000,
3411.88265419, -0.04380000, -0.03360000,  0.11590000,
3411.98209643, -0.04360000, -0.03250000,  0.11680000,
3412.08187795, -0.04300000, -0.03190000,  0.10950000,
3412.18171811, -0.04270000, -0.03190000,  0.11610000,
3412.28178620, -0.04270000, -0.03190000,  0.13100000,
3412.38178158, -0.04270000, -0.03140000,  0.15910000,
3412.48198223, -0.04300000, -0.03250000,  0.17650000,
3412.58162403, -0.04370000, -0.03310000,  0.18800000,
3412.68176937, -0.04450000, -0.03370000,  0.18760000,
3412.78228259, -0.04530000, -0.03200000,  0.18270000,
3412.88186216, -0.04560000, -0.03260000,  0.16270000,
3412.98172879, -0.04550000, -0.03310000,  0.12850000,
3413.08248210, -0.04500000, -0.03310000,  0.10390000,
3413.18164754, -0.04440000, -0.03440000,  0.08230000,
3413.28180957, -0.04340000, -0.03380000,  0.07330000,
3413.38218975, -0.04290000, -0.03380000,  0.07210000,
3413.48161054, -0.04220000, -0.03440000,  0.06920000,
3413.58203006, -0.04150000, -0.03490000,  0.08820000,
3413.68185520, -0.04130000, -0.03430000,  0.12440000,
3413.78170013, -0.04150000, -0.03490000,  0.14670000,
3413.88263059, -0.04220000, -0.03490000,  0.15990000,
3413.98207521, -0.04290000, -0.03490000,  0.16010000,
3414.08190918, -0.04330000, -0.03550000,  0.15190000,
3414.18167233, -0.04340000, -0.03550000,  0.13160000,
3414.28166604, -0.04330000, -0.03550000,  0.10710000,
3414.38198423, -0.04300000, -0.03660000,  0.09640000,
3414.48175883, -0.04260000, -0.03720000,  0.09420000,
3414.58215046, -0.04230000, -0.03600000,  0.09590000,
3414.68170261, -0.04200000, -0.03600000,  0.10150000,
3414.78215837, -0.04190000, -0.03720000,  0.11040000,
3414.88218427, -0.04210000, -0.03780000,  0.12140000,
3414.98173976, -0.04250000, -0.03780000,  0.13200000,
3415.08186054, -0.04260000, -0.03620000,  0.13760000,
3415.18200731, -0.04280000, -0.03620000,  0.12180000,
3415.28243613, -0.04250000, -0.03560000,  0.10170000,
3415.38168907, -0.04230000, -0.03560000,  0.09130000,
3415.48166561, -0.04170000, -0.03620000,  0.08490000,
3415.58199048, -0.04130000, -0.03730000,  0.08000000,
3415.68190145, -0.04110000, -0.03510000,  0.10310000,
3415.78202796, -0.04100000, -0.03680000,  0.10970000,
3415.88197422, -0.04130000, -0.03690000,  0.12760000,
3415.98297882, -0.04160000, -0.03580000,  0.13260000,
3416.08166242, -0.04190000, -0.03700000,  0.13180000,
3416.18170238, -0.04240000, -0.03700000,  0.14330000,
3416.28245115, -0.04290000, -0.03530000,  0.14500000,
3416.38212705, -0.04300000, -0.03530000,  0.13280000,
3416.48203087, -0.04310000, -0.03590000,  0.12240000,
3416.58225799, -0.04320000, -0.03430000,  0.12800000,
3416.68212199, -0.04310000, -0.03430000,  0.13310000,
3416.78200316, -0.04320000, -0.03540000,  0.13820000,
3416.88174891, -0.04360000, -0.03540000,  0.14480000,
3416.98249984, -0.04400000, -0.03430000,  0.15620000,
3417.08211613, -0.04430000, -0.03430000,  0.15020000,
3417.18228030, -0.04450000, -0.03430000,  0.14480000,
3417.28221655, -0.04480000, -0.03430000,  0.14170000,
3417.38164473, -0.04500000, -0.03480000,  0.14070000,
3417.48169065, -0.04540000, -0.03370000,  0.14670000,
3417.58201456, -0.04530000, -0.03370000,  0.14420000,
3417.68194246, -0.04550000, -0.03420000,  0.14110000,
3417.78199625, -0.04550000, -0.03420000,  0.14080000,
3417.88208747, -0.04560000, -0.03410000,  0.14010000,
3417.98182011, -0.04550000, -0.03420000,  0.13580000,
3418.08242607, -0.04530000, -0.03300000,  0.13450000,
3418.18174338, -0.04530000, -0.03300000,  0.13170000,
3418.28287053, -0.04530000, -0.03420000,  0.12580000,
3418.38171458, -0.04510000, -0.03250000,  0.12750000,
3418.48346949, -0.04470000, -0.03250000,  0.12230000,
3418.58297372, -0.04440000, -0.03190000,  0.12020000,
3418.68180084, -0.04420000, -0.03190000,  0.10970000,
3418.78211045, -0.04350000, -0.03480000,  0.08670000,
3418.88207293, -0.04310000, -0.03480000,  0.08300000,
3418.98255062, -0.04240000, -0.03250000,  0.08770000,
3419.08245254, -0.04170000, -0.03480000,  0.07990000,
3419.18233299, -0.04140000, -0.03190000,  0.10040000,
3419.28236485, -0.04090000, -0.03540000,  0.09590000,
3419.38237405, -0.04070000, -0.03360000,  0.11150000,
3419.48313880, -0.04060000, -0.03360000,  0.11590000,
3419.58225441, -0.04060000, -0.03480000,  0.10380000,
3419.68191195, -0.04050000, -0.03420000,  0.10140000,
3419.78228450, -0.04020000, -0.03370000,  0.08630000,
3419.88193870, -0.03970000, -0.03370000,  0.08170000,
3419.98232222, -0.03910000, -0.03370000,  0.07790000,
3420.08244658, -0.03860000, -0.03480000,  0.07810000,
3420.18215632, -0.03840000, -0.03370000,  0.09870000,
3420.28236675, -0.03840000, -0.03370000,  0.12150000,
3420.38225722, -0.03890000, -0.03370000,  0.14020000,
3420.48237467, -0.03930000, -0.03420000,  0.14270000,
3420.58201051, -0.03980000, -0.03420000,  0.14790000,
3420.68182969, -0.04040000, -0.03360000,  0.15460000,
3420.78215694, -0.04090000, -0.03240000,  0.16120000,
3420.88202167, -0.04140000, -0.03180000,  0.16440000,
3420.98196650, -0.04190000, -0.03180000,  0.16100000,
3421.08154297, -0.04200000, -0.03410000,  0.14930000,
3421.18191051, -0.04230000, -0.03410000,  0.15390000,
3421.28165269, -0.04280000, -0.03290000,  0.16930000,
3421.38212729, -0.04330000, -0.03290000,  0.16780000,
3421.48219872, -0.04370000, -0.03400000,  0.16820000,
3421.58202338, -0.04430000, -0.03400000,  0.17600000,
3421.68236876, -0.04500000, -0.03460000,  0.16350000,
3421.78202295, -0.04530000, -0.03460000,  0.15150000,
3421.88201118, -0.04540000, -0.03230000,  0.14820000,
3421.98210073, -0.04520000, -0.03230000,  0.12560000,
3422.08255982, -0.04490000, -0.03350000,  0.11100000,
3422.18268847, -0.04440000, -0.03350000,  0.10490000,
3422.28215957, -0.04400000, -0.03070000,  0.11180000,
3422.38221169, -0.04340000, -0.03290000,  0.09670000,
3422.48242617, -0.04310000, -0.03180000,  0.09710000,
3422.58168626, -0.04230000, -0.03180000,  0.08570000,
3422.68219733, -0.04190000, -0.03350000,  0.08800000,
3422.78163505, -0.04150000, -0.03240000,  0.09790000,
3422.88222003, -0.04080000, -0.03240000,  0.09980000,
3422.98246598, -0.04050000, -0.03410000,  0.10220000,
3423.08210230, -0.04030000, -0.03410000,  0.11040000,
3423.18208122, -0.04020000, -0.03010000,  0.13450000,
3423.28233004, -0.04020000, -0.03120000,  0.13240000,
3423.38278151, -0.03990000, -0.03400000,  0.11120000,
3423.48165846, -0.03990000, -0.03400000,  0.09960000,
3423.58251214, -0.03970000, -0.03120000,  0.11520000,
3423.68297768, -0.03960000, -0.03340000,  0.11230000,
3423.78224683, -0.03960000, -0.03340000,  0.11580000,
3423.88228536, -0.03990000, -0.03170000,  0.13290000,
3423.98246574, -0.04010000, -0.03170000,  0.13770000,
3424.08199954, -0.04020000, -0.03060000,  0.13950000,
3424.18176317, -0.04030000, -0.03060000,  0.14220000,
3424.28228331, -0.04050000, -0.03060000,  0.14800000,
3424.38221192, -0.04040000, -0.03060000,  0.14300000,
3424.48245788, -0.04060000, -0.03230000,  0.13820000,
3424.58191586, -0.04090000, -0.03000000,  0.14530000,
3424.68188715, -0.04110000, -0.03400000,  0.12070000,
3424.78183937, -0.04120000, -0.03170000,  0.13080000,
3424.88243294, -0.04120000, -0.03230000,  0.13180000,
3424.98204064, -0.04140000, -0.03230000,  0.13980000,
3425.08214426, -0.04170000, -0.03120000,  0.14550000,
3425.18255329, -0.04190000, -0.03520000,  0.12130000,
3425.28228521, -0.04190000, -0.03520000,  0.11050000,
3425.38181400, -0.04160000, -0.03250000,  0.11350000,
3425.48185468, -0.04140000, -0.03140000,  0.10840000,
3425.58216095, -0.04110000, -0.03540000,  0.08100000,
3425.68236566, -0.04050000, -0.03530000,  0.07890000,
3425.78165960, -0.04020000, -0.03530000,  0.08580000,
3425.88201380, -0.04010000, -0.03370000,  0.11390000,
3425.98193312, -0.04010000, -0.03370000,  0.12800000,
3426.08162737, -0.04020000, -0.03380000,  0.13480000,
3426.18250847, -0.04050000, -0.03380000,  0.14000000,
3426.28168035, -0.04090000, -0.03210000,  0.15420000,
3426.38210249, -0.04130000, -0.03210000,  0.15960000,
3426.48225069, -0.04180000, -0.03550000,  0.14830000,
3426.58219361, -0.04210000, -0.03430000,  0.14860000,
3426.68158698, -0.04230000, -0.03440000,  0.13930000,
3426.78245449, -0.04240000, -0.03380000,  0.12520000,
3426.88186312, -0.04220000, -0.03610000,  0.09760000,
3426.98171568, -0.04180000, -0.03550000,  0.09240000,
3427.08182931, -0.04150000, -0.03550000,  0.09540000,
3427.18172073, -0.04120000, -0.03490000,  0.09980000,
3427.28210020, -0.04090000, -0.03490000,  0.10400000,
3427.38161898, -0.04080000, -0.03490000,  0.10810000,
