altitude
time,h,h_0,h_1,h_2,h_3,
seconds,m,m,m,m,m,
7077.35602045,  4.07048100,  4.00600000,  4.13600000,  4.07100000,  4.07100000,
7077.45312333,  4.04569300,  3.97300000,  4.10300000,  4.03800000,  4.07100000,
7077.55123615,  4.06194100,  4.00600000,  4.13600000,  4.00600000,  4.10300000,
7077.64601874,  4.05417600,  4.03800000,  4.07100000,  4.00600000,  4.10300000,
7077.74207950,  4.06208000,  4.03800000,  4.10300000,  4.00600000,  4.10300000,
7077.83816051,  4.04582200,  4.03800000,  4.10300000,  3.97300000,  4.07100000,
7077.93509769,  4.07048100,  4.00600000,  4.13600000,  4.07100000,  4.07100000,
7078.03107643,  4.06990000,  3.97300000,  4.13600000,  4.10300000,  4.07100000,
7078.13215017,  4.05287800,  3.94100000,  4.16800000,  4.07100000,  4.03800000,
7078.22811770,  4.03707300,  3.94100000,  4.13600000,  4.03800000,  4.03800000,
7078.32422304,  4.04503300,  3.94100000,  4.13600000,  4.10300000,  4.00600000,
7078.42208219,  4.01952600,  3.90800000,  4.16800000,  4.03800000,  3.97300000,
7078.51787376,  4.02930400,  3.94100000,  4.10300000,  4.07100000,  4.00600000,
7078.61316776,  4.03663000,  3.94100000,  4.16800000,  4.03800000,  4.00600000,
7078.71181846,  4.02904100,  3.94100000,  4.13600000,  4.00600000,  4.03800000,
7078.80615067,  4.03766100,  4.00600000,  4.10300000,  3.97300000,  4.07100000,
7078.90167284,  4.04607900,  4.00600000,  4.10300000,  4.00600000,  4.07100000,
7078.99917459,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7079.09506607,  4.03759600,  4.00600000,  4.07100000,  3.97300000,  4.10300000,
7079.19008279,  4.03714400,  4.00600000,  4.10300000,  3.94100000,  4.10300000,
7079.29062724,  4.05398100,  4.03800000,  4.03800000,  4.00600000,  4.13600000,
7079.38613343,  4.05359700,  4.03800000,  4.10300000,  3.97300000,  4.10300000,
7079.48510838,  4.03766100,  4.00600000,  4.10300000,  3.97300000,  4.07100000,
7079.57924962,  4.04530500,  4.03800000,  4.10300000,  3.94100000,  4.10300000,
7079.67711568,  4.04633600,  4.03800000,  4.07100000,  4.00600000,  4.07100000,
7079.77312517,  4.03823800,  4.00600000,  4.07100000,  4.00600000,  4.07100000,
7079.86715221,  4.04555000,  3.97300000,  4.13600000,  4.00600000,  4.07100000,
7079.96509576,  4.03759600,  3.97300000,  4.10300000,  4.00600000,  4.07100000,
7080.06119633,  4.04596000,  4.00600000,  4.10300000,  4.03800000,  4.03800000,
7080.15811944,  4.06194100,  4.00600000,  4.13600000,  4.00600000,  4.10300000,
7080.25418925,  4.06219800,  4.00600000,  4.13600000,  4.07100000,  4.03800000,
7080.35113573,  4.06219800,  4.00600000,  4.13600000,  4.07100000,  4.03800000,
7080.44937158,  4.05417600,  4.00600000,  4.10300000,  4.03800000,  4.07100000,
7080.54708433,  4.05364700,  3.97300000,  4.13600000,  4.03800000,  4.07100000,
7080.64506197,  4.06219800,  4.00600000,  4.13600000,  4.03800000,  4.07100000,
7080.73807788,  4.06219800,  4.00600000,  4.13600000,  4.03800000,  4.07100000,
7080.83723497,  4.06208000,  4.00600000,  4.10300000,  4.03800000,  4.10300000,
7080.93336320,  4.07832700,  4.03800000,  4.13600000,  4.03800000,  4.10300000,
7081.03007746,  4.03759600,  3.97300000,  4.10300000,  4.00600000,  4.07100000,
7081.12727284,  4.06169700,  4.00600000,  4.16800000,  4.03800000,  4.03800000,
7081.22314572,  4.06181700,  4.00600000,  4.16800000,  4.00600000,  4.07100000,
7081.31915689,  4.05417600,  4.00600000,  4.10300000,  4.03800000,  4.07100000,
7081.41408587,  4.05339100,  3.97300000,  4.13600000,  4.00600000,  4.10300000,
7081.51309252,  4.05410000,  4.00600000,  4.07100000,  4.00600000,  4.13600000,
7081.61304212,  4.05392000,  4.00600000,  4.10300000,  4.00600000,  4.10300000,
7081.70909572,  4.07062000,  4.07100000,  4.07100000,  4.03800000,  4.10300000,
7081.80375123,  4.06208000,  4.03800000,  4.10300000,  4.00600000,  4.10300000,
7081.90210032,  4.05359700,  3.97300000,  4.10300000,  4.03800000,  4.10300000,
7081.99712849,  4.06208000,  4.00600000,  4.10300000,  4.03800000,  4.10300000,
7082.09506249,  4.05417600,  4.00600000,  4.10300000,  4.03800000,  4.07100000,
7082.19108844,  4.05364700,  3.97300000,  4.13600000,  4.07100000,  4.03800000,
7082.29072452,  4.05319300,  3.94100000,  4.13600000,  4.03800000,  4.10300000,
7082.38396358,  4.04607900,  4.00600000,  4.07100000,  4.00600000,  4.10300000,
7082.48360682,  4.04568300,  4.00600000,  4.13600000,  3.97300000,  4.07100000,
7082.57890892,  4.04569300,  3.97300000,  4.10300000,  4.03800000,  4.07100000,
7082.67187309,  4.04543700,  4.00600000,  4.10300000,  3.97300000,  4.10300000,
7082.77289891,  4.05410000,  4.00600000,  4.13600000,  4.00600000,  4.07100000,
7082.87181306,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
7082.96580863,  4.04568400,  3.94100000,  4.10300000,  4.07100000,  4.07100000,
7083.06498694,  4.04569300,  3.97300000,  4.10300000,  4.03800000,  4.07100000,
7083.15888643,  4.05417600,  4.00600000,  4.10300000,  4.03800000,  4.07100000,
7083.25594759,  4.04543100,  3.97300000,  4.13600000,  4.03800000,  4.03800000,
7083.35401201,  4.04466100,  3.94100000,  4.16800000,  4.03800000,  4.03800000,
7083.44779658,  4.03636300,  3.94100000,  4.16800000,  4.07100000,  3.97300000,
7083.54376864,  4.02035300,  3.90800000,  4.13600000,  4.03800000,  4.00600000,
7083.64083815,  4.02069100,  3.94100000,  4.13600000,  4.03800000,  3.97300000,
7083.73584270,  4.02787600,  3.90800000,  4.16800000,  4.03800000,  4.00600000,
7083.83287883,  4.02035300,  3.90800000,  4.13600000,  4.03800000,  4.00600000,
7083.93182492,  4.03663000,  3.94100000,  4.16800000,  4.03800000,  4.00600000,
7084.03023338,  4.03707300,  3.94100000,  4.13600000,  4.03800000,  4.03800000,
7084.12574267,  4.03719200,  3.94100000,  4.13600000,  4.00600000,  4.07100000,
7084.22287655,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
7084.31793332,  4.02917800,  3.97300000,  4.10300000,  3.97300000,  4.07100000,
7084.41178370,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7084.51354718,  4.02173700,  3.97300000,  4.03800000,  4.00600000,  4.07100000,
7084.60350823,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
7084.70349479,  4.02173700,  3.97300000,  4.03800000,  4.00600000,  4.07100000,
7084.79963064,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
7084.89667845,  4.02996800,  4.00600000,  4.03800000,  4.03800000,  4.03800000,
7084.99276662,  4.02982100,  3.97300000,  4.07100000,  4.00600000,  4.07100000,
7085.09101462,  4.03740100,  3.94100000,  4.10300000,  4.07100000,  4.03800000,
7085.18753672,  4.02115300,  3.94100000,  4.10300000,  4.03800000,  4.00600000,
7085.28413725,  4.03636300,  3.94100000,  4.16800000,  4.07100000,  3.97300000,
7085.38220859,  4.02088600,  3.94100000,  4.10300000,  4.07100000,  3.97300000,
7085.47559786,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7085.56964993,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7085.66956854,  4.03663000,  3.94100000,  4.16800000,  4.03800000,  4.00600000,
7085.76658297,  4.01344100,  3.94100000,  4.07100000,  4.03800000,  4.00600000,
7085.86358452,  4.02167000,  3.97300000,  4.07100000,  4.00600000,  4.03800000,
7085.95752048,  4.03823800,  4.00600000,  4.07100000,  4.00600000,  4.07100000,
7086.05269098,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7086.15159392,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7086.24973726,  4.01344100,  4.00600000,  4.03800000,  3.94100000,  4.07100000,
7086.34901023,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7086.44365239,  4.01332000,  3.97300000,  4.03800000,  3.97300000,  4.07100000,
7086.53984141,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7086.63565207,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
7086.73374081,  4.01332000,  3.97300000,  4.03800000,  3.97300000,  4.07100000,
7086.83033276,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7086.92563534,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
7087.02012944,  4.04607900,  4.00600000,  4.10300000,  4.00600000,  4.07100000,
7087.11581469,  4.02167000,  3.97300000,  4.07100000,  4.00600000,  4.03800000,
7087.21495080,  4.03823800,  4.00600000,  4.07100000,  4.00600000,  4.07100000,
7087.30885124,  4.04607900,  4.00600000,  4.07100000,  4.00600000,  4.10300000,
7087.40890670,  4.03792800,  4.00600000,  4.10300000,  4.00600000,  4.03800000,
7087.50477552,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
7087.60379624,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
7087.69687629,  4.04596000,  4.00600000,  4.10300000,  4.03800000,  4.03800000,
7087.79495740,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
7087.89097857,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
7087.98888397,  4.04607900,  4.00600000,  4.10300000,  4.00600000,  4.07100000,
7088.08296037,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7088.17939425,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7088.27786708,  4.04568300,  3.97300000,  4.07100000,  4.00600000,  4.13600000,
7088.37198043,  4.03823800,  4.00600000,  4.07100000,  4.00600000,  4.07100000,
7088.46891785,  4.03008700,  4.00600000,  4.03800000,  4.00600000,  4.07100000,
7088.56792808,  4.03759600,  4.00600000,  4.07100000,  3.97300000,  4.10300000,
7088.66594839,  4.03719200,  3.94100000,  4.13600000,  4.00600000,  4.07100000,
7088.76173639,  4.04528900,  3.94100000,  4.13600000,  4.03800000,  4.07100000,
7088.85891557,  4.03740100,  3.94100000,  4.10300000,  4.03800000,  4.07100000,
7088.95200586,  4.02930400,  3.94100000,  4.10300000,  4.00600000,  4.07100000,
7089.04747343,  4.03707300,  3.94100000,  4.13600000,  4.03800000,  4.03800000,
7089.14354157,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7089.24543333,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7089.34021640,  4.04466100,  3.94100000,  4.16800000,  4.03800000,  4.03800000,
7089.43749380,  4.03792800,  4.00600000,  4.10300000,  4.00600000,  4.03800000,
7089.53142619,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
7089.62546206,  4.03759600,  3.97300000,  4.10300000,  4.00600000,  4.07100000,
7089.72946191,  4.03766100,  4.00600000,  4.10300000,  3.97300000,  4.07100000,
7089.82539201,  4.03740100,  4.03800000,  4.07100000,  3.94100000,  4.10300000,
7089.92149973,  4.04569300,  4.07100000,  4.03800000,  3.97300000,  4.10300000,
7090.01850080,  4.05364700,  4.07100000,  4.03800000,  3.97300000,  4.13600000,
7090.11146903,  4.06193100,  4.07100000,  4.07100000,  3.97300000,  4.13600000,
7090.21268868,  4.05417600,  4.07100000,  4.03800000,  4.00600000,  4.10300000,
7090.30637288,  4.04543700,  3.97300000,  4.10300000,  4.00600000,  4.10300000,
7090.40347147,  4.05392000,  4.00600000,  4.10300000,  4.00600000,  4.10300000,
7090.50163746,  4.04543100,  3.97300000,  4.13600000,  4.03800000,  4.03800000,
7090.59760976,  4.06129900,  3.97300000,  4.16800000,  4.07100000,  4.03800000,
7090.69155049,  4.06129900,  3.97300000,  4.16800000,  4.07100000,  4.03800000,
7090.79170084,  4.04555000,  3.97300000,  4.13600000,  4.07100000,  4.00600000,
7090.88702750,  4.05364700,  3.97300000,  4.13600000,  4.03800000,  4.07100000,
7090.98404288,  4.04569300,  3.97300000,  4.10300000,  4.03800000,  4.07100000,
7091.08297825,  4.04543700,  3.97300000,  4.10300000,  4.00600000,  4.10300000,
7091.17800403,  4.03695400,  3.97300000,  4.10300000,  3.97300000,  4.10300000,
7091.27404737,  4.07010100,  4.00600000,  4.13600000,  4.03800000,  4.10300000,
7091.37202334,  4.03713200,  3.97300000,  4.13600000,  3.97300000,  4.07100000,
7091.46909904,  4.04543700,  3.97300000,  4.10300000,  4.00600000,  4.10300000,
7091.56405020,  4.01293200,  3.97300000,  4.10300000,  3.94100000,  4.03800000,
7091.65912104,  4.05392000,  4.00600000,  4.10300000,  4.00600000,  4.10300000,
7091.75764966,  4.02930400,  3.94100000,  4.10300000,  4.00600000,  4.07100000,
7091.85298872,  4.02917800,  3.97300000,  4.10300000,  3.97300000,  4.07100000,
7091.95104837,  4.03695400,  3.97300000,  4.10300000,  3.97300000,  4.10300000,
7092.04606533,  4.04607900,  4.00600000,  4.07100000,  4.00600000,  4.10300000,
7092.14702106,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7092.24221253,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7092.33806133,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
7092.43172550,  4.02917800,  3.97300000,  4.10300000,  3.97300000,  4.07100000,
7092.53313017,  4.03740100,  3.94100000,  4.10300000,  4.03800000,  4.07100000,
7092.62413788,  4.03740100,  3.94100000,  4.10300000,  4.03800000,  4.07100000,
7092.72128344,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
7092.81772161,  4.04555000,  3.97300000,  4.13600000,  4.00600000,  4.07100000,
7092.91317105,  4.01370200,  3.97300000,  4.07100000,  4.00600000,  4.00600000,
7093.01459694,  4.02035300,  3.90800000,  4.13600000,  4.00600000,  4.03800000,
7093.11095142,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
7093.21005201,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
7093.30471444,  4.02173700,  4.00600000,  4.07100000,  3.97300000,  4.03800000,
7093.40361261,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
7093.49747634,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
7093.59364867,  4.00456300,  3.90800000,  4.10300000,  4.00600000,  4.00600000,
7093.69175506,  4.00488600,  3.90800000,  4.07100000,  4.03800000,  4.00600000,
7093.78656101,  4.02056300,  3.90800000,  4.10300000,  4.03800000,  4.03800000,
7093.88271689,  4.02107300,  3.94100000,  4.13600000,  4.00600000,  4.00600000,
7093.97853684,  4.01344100,  3.94100000,  4.07100000,  4.03800000,  4.00600000,
7094.07658577,  4.01318400,  3.94100000,  4.10300000,  4.00600000,  4.00600000,
7094.17304850,  4.02115300,  3.94100000,  4.10300000,  4.03800000,  4.00600000,
7094.26812530,  4.03747700,  3.97300000,  4.10300000,  4.03800000,  4.03800000,
7094.36559415,  4.06219800,  4.00600000,  4.13600000,  4.03800000,  4.07100000,
7094.46357918,  4.02970200,  3.97300000,  4.07100000,  4.03800000,  4.03800000,
7094.56080770,  4.04543700,  3.97300000,  4.10300000,  4.00600000,  4.10300000,
7094.65856624,  4.03823800,  4.00600000,  4.07100000,  4.00600000,  4.07100000,
7094.75455403,  4.02109500,  3.97300000,  4.10300000,  3.97300000,  4.03800000,
7094.84863901,  4.02173700,  4.00600000,  4.07100000,  3.97300000,  4.03800000,
7094.94458914,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7095.04355097,  4.02944500,  3.97300000,  4.10300000,  4.00600000,  4.03800000,
7095.13955331,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7095.23353052,  4.02904100,  3.94100000,  4.13600000,  4.00600000,  4.03800000,
7095.33103967,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7095.42928052,  4.03719200,  3.94100000,  4.13600000,  4.07100000,  4.00600000,
7095.52762127,  4.03660100,  3.90800000,  4.13600000,  4.07100000,  4.03800000,
7095.62272143,  4.02930400,  3.94100000,  4.10300000,  4.07100000,  4.00600000,
7095.72087932,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7095.81680322,  4.02917800,  3.97300000,  4.10300000,  3.97300000,  4.07100000,
7095.91174531,  4.03008700,  4.00600000,  4.07100000,  4.00600000,  4.03800000,
7096.01027703,  4.02167000,  4.00600000,  4.03800000,  3.97300000,  4.07100000,
7096.10373664,  4.02035300,  4.00600000,  4.03800000,  3.90800000,  4.13600000,
7096.19868422,  4.03719200,  4.07100000,  4.00600000,  3.94100000,  4.13600000,
7096.29686856,  4.02850400,  4.07100000,  4.00600000,  3.90800000,  4.13600000,
7096.39363265,  4.01280300,  4.03800000,  3.97300000,  3.94100000,  4.10300000,
7096.48670101,  4.02918400,  4.03800000,  4.03800000,  3.94100000,  4.10300000,
7096.58660102,  4.02115300,  4.00600000,  4.03800000,  3.94100000,  4.10300000,
7096.68562508,  4.01344100,  4.00600000,  4.03800000,  3.94100000,  4.07100000,
7096.78375745,  4.02173700,  4.00600000,  4.07100000,  3.97300000,  4.03800000,
7096.87672734,  4.02115300,  3.94100000,  4.10300000,  4.00600000,  4.03800000,
7096.97289062,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7097.07123518,  4.02069100,  3.94100000,  4.13600000,  4.03800000,  3.97300000,
7097.16665220,  4.03590700,  3.90800000,  4.16800000,  4.03800000,  4.03800000,
7097.26572561,  4.02904100,  3.94100000,  4.13600000,  4.03800000,  4.00600000,
7097.35775542,  4.02056300,  3.90800000,  4.10300000,  4.03800000,  4.03800000,
7097.45573640,  4.02904100,  3.94100000,  4.13600000,  4.00600000,  4.03800000,
7097.55135584,  4.03792800,  4.00600000,  4.10300000,  4.00600000,  4.03800000,
7097.64940262,  4.03766100,  4.00600000,  4.10300000,  3.97300000,  4.07100000,
7097.74691796,  4.05390800,  4.03800000,  4.13600000,  3.97300000,  4.07100000,
7097.84311342,  4.05443300,  4.03800000,  4.07100000,  4.03800000,  4.07100000,
7097.94124675,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7098.03725219,  4.04607900,  4.00600000,  4.07100000,  4.00600000,  4.10300000,
7098.13337898,  4.02917800,  3.97300000,  4.07100000,  3.97300000,  4.10300000,
7098.22622943,  4.02140300,  3.97300000,  4.07100000,  3.97300000,  4.07100000,
7098.32223868,  4.02982100,  4.00600000,  4.07100000,  3.97300000,  4.07100000,
7098.42336416,  3.99718900,  3.97300000,  4.00600000,  3.94100000,  4.07100000,
7098.51725936,  4.02211900,  4.00600000,  4.00600000,  4.00600000,  4.07100000,
7098.61645865,  4.00523600,  3.97300000,  4.03800000,  3.97300000,  4.03800000,
7098.71227145,  4.02109500,  3.97300000,  4.10300000,  3.97300000,  4.03800000,
7098.80325031,  4.00467300,  3.87600000,  4.07100000,  4.00600000,  4.07100000,
7098.90422201,  3.99693600,  3.90800000,  4.03800000,  4.00600000,  4.03800000,
7099.00341344,  4.01332000,  3.97300000,  4.07100000,  3.97300000,  4.03800000,
7099.09529066,  4.02917800,  3.97300000,  4.07100000,  3.97300000,  4.10300000,
7099.19428873,  4.02957800,  4.00600000,  4.10300000,  3.97300000,  4.03800000,
7099.29048395,  4.03766100,  4.00600000,  4.10300000,  3.97300000,  4.07100000,
7099.38619947,  4.00490000,  3.94100000,  4.10300000,  3.97300000,  4.00600000,
7099.48333597,  4.02918400,  3.94100000,  4.10300000,  4.03800000,  4.03800000,
7099.57929826,  4.02970200,  3.97300000,  4.07100000,  4.03800000,  4.03800000,
7099.67824030,  4.02918400,  3.94100000,  4.10300000,  4.03800000,  4.03800000,
