depth
time,pressure,depth_raw,depth_filt,
seconds,Pa,m,m,
3431.74682426,21816.10240000,  2.22460000,  2.21890000,
3431.84594512,21816.29310000,  2.22460000,  2.21940000,
3431.94595170,21836.89250000,  2.22670000,  2.22020000,
3432.04735351,21788.82720000,  2.22180000,  2.22030000,
3432.14706349,21842.42380000,  2.22730000,  2.22100000,
3432.24833059,21867.79160000,  2.22990000,  2.22190000,
3432.34919524,21885.14850000,  2.23170000,  2.22290000,
3432.44815230,21887.62810000,  2.23190000,  2.22380000,
3432.54990649,21847.76440000,  2.22790000,  2.22420000,
3432.65101147,21865.31210000,  2.22960000,  2.22470000,
3432.75083303,21887.43730000,  2.23190000,  2.22550000,
3432.85051775,21930.16200000,  2.23630000,  2.22650000,
3432.95189548,21939.50810000,  2.23720000,  2.22760000,
3433.05048347,21894.30380000,  2.23260000,  2.22810000,
3433.15235329,21933.02310000,  2.23650000,  2.22890000,
3433.25106573,21941.98760000,  2.23750000,  2.22980000,
3433.35079265,21922.53260000,  2.23550000,  2.23040000,
3433.45543623,21935.12110000,  2.23680000,  2.23100000,
3433.55415320,21895.82970000,  2.23280000,  2.23120000,
3433.65424824,21925.20290000,  2.23570000,  2.23160000,
3433.75050735,21925.01220000,  2.23570000,  2.23200000,
3433.85528827,21931.87860000,  2.23640000,  2.23250000,
3433.95689082,21936.26560000,  2.23690000,  2.23290000,
3434.05662727,21954.38540000,  2.23870000,  2.23350000,
3434.15746355,21960.10750000,  2.23930000,  2.23410000,
3434.25879121,21948.28190000,  2.23810000,  2.23450000,
3434.35844135,21949.04480000,  2.23820000,  2.23490000,
3434.45867753,22008.74490000,  2.24430000,  2.23580000,
3434.55961347,22011.41520000,  2.24450000,  2.23670000,
3434.66061163,22051.66040000,  2.24860000,  2.23790000,
3434.76173687,22058.71760000,  2.24940000,  2.23900000,
3434.85163641,22069.20800000,  2.25040000,  2.24020000,
3434.96243882,22067.30060000,  2.25020000,  2.24120000,
3435.06355691,22064.05810000,  2.24990000,  2.24200000,
3435.16205263,22107.54580000,  2.25430000,  2.24330000,
3435.26322055,22093.04990000,  2.25290000,  2.24420000,
3435.36395264,22085.80200000,  2.25210000,  2.24500000,
3435.46484399,22091.90550000,  2.25270000,  2.24580000,
3435.56332707,22140.16150000,  2.25770000,  2.24700000,
3435.66448045,22096.10170000,  2.25320000,  2.24760000,
3435.76617551,22100.67930000,  2.25360000,  2.24820000,
3435.86555982,22104.49400000,  2.25400000,  2.24880000,
3435.96534610,22110.59750000,  2.25470000,  2.24940000,
3436.06624174,22103.54030000,  2.25390000,  2.24980000,
3436.16800523,22076.45590000,  2.25120000,  2.25000000,
3436.26793694,22048.22710000,  2.24830000,  2.24980000,
3436.37019706,22067.87290000,  2.25030000,  2.24980000,
3436.46873307,22053.37700000,  2.24880000,  2.24970000,
3436.57167077,22069.39870000,  2.25050000,  2.24980000,
3436.66957140,22099.53490000,  2.25350000,  2.25020000,
3436.77131486,22071.87830000,  2.25070000,  2.25020000,
3436.87095952,22077.40960000,  2.25130000,  2.25030000,
3436.97135687,22090.18890000,  2.25260000,  2.25060000,
3437.07192779,21978.22730000,  2.24120000,  2.24960000,
3437.17232394,21968.88130000,  2.24020000,  2.24870000,
3437.27328086,21963.35000000,  2.23960000,  2.24780000,
3437.37283683,22002.83210000,  2.24370000,  2.24740000,
3437.47370601,22027.24630000,  2.24620000,  2.24720000,
3437.55126357,22063.29520000,  2.24980000,  2.24750000,
3437.67348146,22040.40700000,  2.24750000,  2.24750000,
3437.77437115,22047.27340000,  2.24820000,  2.24760000,
3437.87646151,22069.58950000,  2.25050000,  2.24790000,
3437.97559595,22064.63040000,  2.25000000,  2.24810000,
3438.07624412,22015.22990000,  2.24490000,  2.24780000,
3438.17743301,22049.56230000,  2.24840000,  2.24780000,
3438.28004503,22079.12620000,  2.25140000,  2.24820000,
3438.37741756,22012.17820000,  2.24460000,  2.24780000,
3438.47537470,22047.84570000,  2.24830000,  2.24790000,
3438.57990718,22032.20540000,  2.24670000,  2.24780000,
3438.68083358,22039.83480000,  2.24740000,  2.24770000,
3438.77965784,22083.13170000,  2.25190000,  2.24810000,
3438.88222146,22066.15620000,  2.25010000,  2.24830000,
3438.98132610,22025.33890000,  2.24600000,  2.24810000,
3439.08144760,22016.37430000,  2.24500000,  2.24780000,
3439.18218684,22003.59510000,  2.24370000,  2.24740000,
3439.28278661,21984.14010000,  2.24180000,  2.24680000,
3439.38350558,21931.11570000,  2.23640000,  2.24580000,
3439.48406696,21957.81860000,  2.23910000,  2.24510000,
3439.58478260,21930.54350000,  2.23630000,  2.24420000,
3439.68492842,21944.08570000,  2.23770000,  2.24360000,
3439.78564692,21962.96850000,  2.23960000,  2.24320000,
3439.88505888,21924.05850000,  2.23560000,  2.24240000,
3439.98593211,21887.81880000,  2.23190000,  2.24140000,
3440.08664846,21920.24380000,  2.23520000,  2.24080000,
3440.18659663,21917.00130000,  2.23490000,  2.24020000,
3440.27573633,21919.86230000,  2.23520000,  2.23970000,
3440.37560534,21893.92230000,  2.23260000,  2.23900000,
3440.49210978,21818.96340000,  2.22490000,  2.23760000,
3440.59154797,21824.30400000,  2.22550000,  2.23630000,
3440.69293547,21839.56280000,  2.22700000,  2.23540000,
3440.79251218,21837.27400000,  2.22680000,  2.23460000,
3440.89170742,21798.55470000,  2.22280000,  2.23340000,
3440.97579622,21727.41050000,  2.21560000,  2.23160000,
3441.09178162,21768.99080000,  2.21980000,  2.23040000,
3441.19281507,21766.51120000,  2.21960000,  2.22930000,
3441.29264808,21786.91990000,  2.22160000,  2.22860000,
3441.39307952,21749.72650000,  2.21790000,  2.22750000,
3441.49309587,21763.45950000,  2.21930000,  2.22670000,
3441.59498692,21764.03170000,  2.21930000,  2.22590000,
3441.69402027,21761.93360000,  2.21910000,  2.22530000,
3441.79485869,21773.75920000,  2.22030000,  2.22480000,
3441.89489484,21818.96340000,  2.22490000,  2.22480000,
3441.99495459,21817.62830000,  2.22480000,  2.22480000,
3442.09600449,21860.35290000,  2.22910000,  2.22520000,
3442.19595265,21861.30660000,  2.22920000,  2.22560000,
3442.27725577,21892.20570000,  2.23240000,  2.22630000,
3442.39729810,21879.42650000,  2.23110000,  2.22680000,
3442.49807358,21871.41560000,  2.23030000,  2.22710000,
3442.59790778,21898.50000000,  2.23300000,  2.22770000,
3442.69917846,21921.19750000,  2.23530000,  2.22850000,
3442.77610826,21920.05310000,  2.23520000,  2.22910000,
3442.89907336,21960.48890000,  2.23930000,  2.23020000,
3442.97491312,21957.62790000,  2.23910000,  2.23110000,
3443.10206056,21919.09940000,  2.23510000,  2.23150000,
3443.20129156,21925.20290000,  2.23570000,  2.23190000,
3443.30210519,21922.15120000,  2.23540000,  2.23220000,
3443.40306568,21944.46720000,  2.23770000,  2.23280000,
3443.50222039,21985.09380000,  2.24190000,  2.23370000,
3443.60319018,21977.65510000,  2.24110000,  2.23440000,
3443.70408416,21981.66050000,  2.24150000,  2.23510000,
3443.80407739,21953.24100000,  2.23860000,  2.23550000,
3443.90527678,22009.31710000,  2.24430000,  2.23640000,
3444.00690055,22008.93570000,  2.24430000,  2.23720000,
3444.10710812,22039.26260000,  2.24740000,  2.23820000,
3444.20638371,22058.33610000,  2.24930000,  2.23930000,
3444.30195284,21964.30360000,  2.23970000,  2.23930000,
3444.40848398,21959.91670000,  2.23930000,  2.23930000,
3444.50745368,21983.75860000,  2.24170000,  2.23960000,
3444.60864067,22011.41520000,  2.24450000,  2.24010000,
3444.70989013,22030.87020000,  2.24650000,  2.24070000,
3444.80936098,22013.32260000,  2.24470000,  2.24110000,
3444.91002989,22031.82390000,  2.24660000,  2.24170000,
3445.01087570,22040.78850000,  2.24750000,  2.24230000,
3445.11090779,22039.26260000,  2.24740000,  2.24280000,
3445.21148181,22051.85110000,  2.24870000,  2.24340000,
3445.31323910,22082.55950000,  2.25180000,  2.24420000,
3445.41190100,22067.68210000,  2.25030000,  2.24480000,
3445.51226306,22078.55400000,  2.25140000,  2.24550000,
3445.61366582,22099.15340000,  2.25350000,  2.24630000,
3445.71342325,22104.30330000,  2.25400000,  2.24700000,
3445.81456876,22134.05800000,  2.25700000,  2.24800000,
3445.91547537,22165.52930000,  2.26030000,  2.24930000,
3446.01551247,22158.09060000,  2.25950000,  2.25030000,
3446.11541247,22147.21870000,  2.25840000,  2.25110000,
3446.21650052,22161.52380000,  2.25980000,  2.25200000,
3446.31839776,22169.53470000,  2.26070000,  2.25280000,
3446.41839528,22169.34400000,  2.26060000,  2.25360000,
3446.51934528,22193.75810000,  2.26310000,  2.25460000,
3446.61726665,22174.30310000,  2.26110000,  2.25520000,
3446.71844649,22192.04150000,  2.26300000,  2.25600000,
3446.80240130,22224.84790000,  2.26630000,  2.25700000,
3446.91945529,22221.03320000,  2.26590000,  2.25790000,
3447.02147722,22226.56450000,  2.26650000,  2.25880000,
3447.12096024,22225.22940000,  2.26630000,  2.25950000,
3447.22206998,22260.13390000,  2.26990000,  2.26060000,
3447.32341242,22253.45820000,  2.26920000,  2.26140000,
3447.42232084,22244.30290000,  2.26830000,  2.26210000,
3447.52239323,22215.12040000,  2.26530000,  2.26240000,
3447.62339306,22265.66530000,  2.27050000,  2.26320000,
3447.72344542,22292.94040000,  2.27320000,  2.26420000,
3447.82335973,22255.74700000,  2.26950000,  2.26480000,
3447.92637229,22272.34100000,  2.27110000,  2.26540000,
3448.02535343,22299.61610000,  2.27390000,  2.26630000,
3448.10162592,22295.42000000,  2.27350000,  2.26700000,
3448.22732449,22290.84230000,  2.27300000,  2.26760000,
3448.32635212,22271.57810000,  2.27110000,  2.26790000,
3448.42632079,22235.52910000,  2.26740000,  2.26790000,
3448.52733564,22241.06040000,  2.26800000,  2.26790000,
3448.62858844,22267.38190000,  2.27060000,  2.26820000,
3448.72872925,22306.48260000,  2.27460000,  2.26880000,
3448.82872677,22252.88600000,  2.26920000,  2.26880000,
3448.92985487,22250.40640000,  2.26890000,  2.26890000,
3449.03051925,22246.59170000,  2.26850000,  2.26880000,
3449.12647581,22264.52090000,  2.27030000,  2.26900000,
3449.22550917,22280.73330000,  2.27200000,  2.26930000,
3449.33210731,22311.06020000,  2.27510000,  2.26990000,
3449.43232512,22291.22380000,  2.27310000,  2.27020000,
3449.52555394,22284.35730000,  2.27240000,  2.27040000,
3449.63411880,22220.46100000,  2.26590000,  2.26990000,
3449.73453379,22232.28660000,  2.26710000,  2.26970000,
3449.82550740,22237.62720000,  2.26760000,  2.26950000,
3449.93431497,22205.39290000,  2.26430000,  2.26890000,
3450.03529072,22187.08240000,  2.26250000,  2.26830000,
3450.12644982,22226.37380000,  2.26650000,  2.26810000,
3450.23563218,22230.37920000,  2.26690000,  2.26800000,
3450.33647895,22233.81250000,  2.26720000,  2.26790000,
3450.43823647,22214.35750000,  2.26520000,  2.26760000,
3450.53755641,22210.73350000,  2.26490000,  2.26740000,
3450.63839126,22217.40930000,  2.26550000,  2.26720000,
3450.73994851,22221.41470000,  2.26600000,  2.26710000,
3450.83855772,22229.99780000,  2.26680000,  2.26700000,
3450.93940353,22225.80160000,  2.26640000,  2.26700000,
3451.04139066,22199.48010000,  2.26370000,  2.26660000,
3451.14011550,22217.60000000,  2.26560000,  2.26650000,
3451.24145889,22198.71720000,  2.26360000,  2.26620000,
3451.34204125,22238.39010000,  2.26770000,  2.26640000,
3451.44214964,22266.23750000,  2.27050000,  2.26680000,
3451.54484034,22288.17200000,  2.27280000,  2.26740000,
3451.64278221,22282.25920000,  2.27220000,  2.26790000,
3451.74359989,22302.66790000,  2.27420000,  2.26850000,
3451.84468699,22296.56440000,  2.27360000,  2.26900000,
3451.94550896,22308.00850000,  2.27480000,  2.26960000,
3452.04497886,22319.83410000,  2.27600000,  2.27020000,
3452.14514565,22319.64330000,  2.27600000,  2.27080000,
3452.24693322,22334.52070000,  2.27750000,  2.27150000,
3452.34619856,22272.72250000,  2.27120000,  2.27140000,
3452.44709706,22248.11760000,  2.26870000,  2.27120000,
3452.54679823,22196.61910000,  2.26340000,  2.27040000,
3452.64808536,22217.79070000,  2.26560000,  2.26990000,
3452.75072455,22234.38470000,  2.26730000,  2.26970000,
3452.84988976,22271.76880000,  2.27110000,  2.26980000,
3452.94930458,22249.07130000,  2.26880000,  2.26970000,
3453.05065370,22228.09040000,  2.26660000,  2.26940000,
3453.15199614,22251.55090000,  2.26900000,  2.26940000,
3453.25058627,22294.84770000,  2.27340000,  2.26980000,
3453.35211039,22298.85320000,  2.27390000,  2.27020000,
3453.45271134,22260.70610000,  2.27000000,  2.27010000,
3453.55347586,22279.39820000,  2.27190000,  2.27030000,
3453.65220404,22204.63000000,  2.26420000,  2.26970000,
3453.75393462,22243.34920000,  2.26820000,  2.26960000,
3453.85583115,22226.18310000,  2.26640000,  2.26920000,
3453.95350862,22216.07410000,  2.26540000,  2.26890000,
3454.05428839,22243.73070000,  2.26820000,  2.26880000,
3454.15566492,22236.86420000,  2.26750000,  2.26870000,
3454.25531816,22236.29200000,  2.26750000,  2.26860000,
3454.35734129,22219.12590000,  2.26570000,  2.26830000,
3454.45647430,22209.77980000,  2.26480000,  2.26790000,
3454.55152202,22205.01150000,  2.26430000,  2.26760000,
3454.65828633,22152.36850000,  2.25890000,  2.26670000,
3454.75831819,22179.07150000,  2.26160000,  2.26620000,
3454.85149479,22187.27310000,  2.26250000,  2.26580000,
3454.95959902,22216.26480000,  2.26540000,  2.26580000,
3455.06054211,22173.54020000,  2.26110000,  2.26530000,
3455.16132641,22217.40930000,  2.26550000,  2.26530000,
3455.26248884,22260.70610000,  2.27000000,  2.26580000,
3455.35083151,22248.49910000,  2.26870000,  2.26610000,
3455.46227193,22225.80160000,  2.26640000,  2.26610000,
3455.56365108,22203.48560000,  2.26410000,  2.26590000,
3455.66271472,22217.40930000,  2.26550000,  2.26590000,
3455.76375151,22260.32470000,  2.26990000,  2.26630000,
3455.85081005,22300.95130000,  2.27410000,  2.26710000,
3455.96347857,22262.80420000,  2.27020000,  2.26740000,
3456.06471944,22274.62980000,  2.27140000,  2.26780000,
3456.16463923,22248.11760000,  2.26870000,  2.26790000,
3456.26738286,22225.61090000,  2.26640000,  2.26770000,
3456.36664701,22220.84250000,  2.26590000,  2.26750000,
3456.46549129,22266.23750000,  2.27050000,  2.26780000,
3456.56662154,22310.48800000,  2.27500000,  2.26860000,
3456.66748357,22325.93760000,  2.27660000,  2.26940000,
3456.76940823,22335.09290000,  2.27750000,  2.27020000,
3456.86933351,22345.77410000,  2.27860000,  2.27100000,
3456.96926260,22289.69790000,  2.27290000,  2.27120000,
3457.06968951,22297.70880000,  2.27370000,  2.27150000,
3457.16964245,22322.31360000,  2.27620000,  2.27190000,
3457.27072096,22337.38170000,  2.27780000,  2.27250000,
3457.37155795,22361.03290000,  2.28020000,  2.27330000,
3457.45184207,22390.59680000,  2.28320000,  2.27430000,
3457.57274532,22365.61050000,  2.28070000,  2.27490000,
3457.67294621,22353.78490000,  2.27950000,  2.27540000,
3457.77341390,22390.78760000,  2.28320000,  2.27620000,
3457.87441945,22308.58070000,  2.27480000,  2.27600000,
3457.95134878,22389.45240000,  2.28310000,  2.27670000,
3458.05276227,22376.48240000,  2.28180000,  2.27720000,
3458.17561078,22366.37350000,  2.28070000,  2.27760000,
3458.27672243,22356.64600000,  2.27970000,  2.27780000,
3458.35157013,22381.82300000,  2.28230000,  2.27830000,
3458.47684121,22380.86930000,  2.28220000,  2.27860000,
3458.57798982,22378.19900000,  2.28190000,  2.27900000,
3458.67685628,22381.82300000,  2.28230000,  2.27930000,
3458.77591610,22413.29430000,  2.28550000,  2.27990000,
3458.87995267,22419.58860000,  2.28620000,  2.28060000,
3458.98021841,22420.35150000,  2.28620000,  2.28110000,
3459.08122325,22392.50420000,  2.28340000,  2.28140000,
3459.18139815,22433.13080000,  2.28750000,  2.28200000,
3459.28216219,22400.89650000,  2.28430000,  2.28220000,
3459.38261342,22442.47680000,  2.28850000,  2.28280000,
3459.48133302,22423.40330000,  2.28660000,  2.28320000,
3459.58416605,22426.83650000,  2.28690000,  2.28360000,
3459.67855740,22457.16340000,  2.29000000,  2.28420000,
3459.78321385,22452.01360000,  2.28950000,  2.28470000,
3459.88390994,22429.50680000,  2.28720000,  2.28500000,
3459.98473859,22464.41130000,  2.29070000,  2.28560000,
3460.08470631,22452.01360000,  2.28950000,  2.28590000,
3460.18480968,22445.52860000,  2.28880000,  2.28620000,
3460.28497481,22472.23150000,  2.29150000,  2.28680000,
3460.38560843,22440.76020000,  2.28830000,  2.28690000,
3460.48685813,22448.96180000,  2.28920000,  2.28710000,
3460.58970404,22445.71930000,  2.28880000,  2.28730000,
3460.69009256,22460.59660000,  2.29030000,  2.28760000,
3460.77589846,22414.43870000,  2.28560000,  2.28740000,
3460.87570500,22420.92370000,  2.28630000,  2.28730000,
3460.99199867,22455.63750000,  2.28980000,  2.28760000,
3461.09210014,22451.44140000,  2.28940000,  2.28770000,
3461.17663026,22409.86110000,  2.28520000,  2.28750000,
3461.29221892,22418.06270000,  2.28600000,  2.28730000,
3461.39142680,22364.84760000,  2.28060000,  2.28670000,
3461.49133086,22427.59950000,  2.28700000,  2.28670000,
3461.59212255,22429.88830000,  2.28720000,  2.28670000,
3461.69382381,22434.46590000,  2.28770000,  2.28680000,
3461.79327154,22422.25890000,  2.28640000,  2.28680000,
3461.89370990,22410.24260000,  2.28520000,  2.28660000,
3461.99468827,22447.05440000,  2.28900000,  2.28690000,
3462.09361339,22450.86910000,  2.28940000,  2.28710000,
3462.19480729,22447.05440000,  2.28900000,  2.28730000,
3462.29662156,22415.96460000,  2.28580000,  2.28720000,
3462.39459419,22435.41960000,  2.28780000,  2.28720000,
3462.47685242,22437.32700000,  2.28800000,  2.28730000,
3462.59677410,22418.44420000,  2.28600000,  2.28720000,
3462.69759130,22416.53680000,  2.28590000,  2.28700000,
