DVL
time,v_x,v_y,v_z,data\_good,
seconds,m/s,m/s,m/s,bool,
2968.29818273,  1.74500000, -0.04700000, -0.09600000,  1.00000000,
2968.40932393,  1.69200000, -0.03200000, -0.13000000,  1.00000000,
2968.51811481,  1.74500000,  0.00900000, -0.17900000,  1.00000000,
2968.62765789,  1.71400000, -0.02300000, -0.19500000,  1.00000000,
2968.73967338,  1.69100000, -0.05500000, -0.22000000,  1.00000000,
2968.84359217,  1.67400000, -0.03200000, -0.20700000,  1.00000000,
2968.95257688,  1.64200000, -0.03400000, -0.19400000,  1.00000000,
2969.06670237,  1.62900000, -0.00700000, -0.15600000,  1.00000000,
2969.17715573,  1.67000000, -0.00200000, -0.10100000,  1.00000000,
2969.28247190,  1.67400000,  0.02400000,  0.00100000,  1.00000000,
2969.39451241,  1.74200000,  0.02900000,  0.11100000,  1.00000000,
2969.50351906,  1.65500000,  0.01500000,  0.19400000,  1.00000000,
2969.61321092,  1.73500000,  0.02700000,  0.22500000,  1.00000000,
2969.71944737,  1.72300000,  0.01500000,  0.20200000,  1.00000000,
2969.82902884,  1.72200000, -0.03000000,  0.16300000,  1.00000000,
2969.93813896,  1.75100000, -0.02000000,  0.12000000,  1.00000000,
2970.04654622,  1.73600000,  0.00700000,  0.07300000,  1.00000000,
2970.15971661,  1.76600000, -0.02900000,  0.03500000,  1.00000000,
2970.26934266,  1.79700000, -0.03000000,  0.00700000,  1.00000000,
2970.37563491,  1.77700000, -0.08800000, -0.00600000,  1.00000000,
2970.48515534,  1.81900000, -0.09100000,  0.00800000,  1.00000000,
2970.59382820,  1.84300000, -0.04600000,  0.00900000,  1.00000000,
2970.70379066,  1.86400000,  0.01600000,  0.02500000,  1.00000000,
2970.81077480,  1.85800000, -0.01700000, -0.00400000,  1.00000000,
2970.91980553,  1.85100000, -0.02600000, -0.01200000,  1.00000000,
2971.02980542,  1.87500000, -0.01900000, -0.01100000,  1.00000000,
2971.14179420,  1.93500000,  0.04000000, -0.00200000,  1.00000000,
2971.24865961,  1.91200000,  0.09000000, -0.00000000,  1.00000000,
2971.35457182,  1.91400000,  0.14800000,  0.02700000,  1.00000000,
2971.46150923,  1.98100000,  0.21000000,  0.04200000,  1.00000000,
2971.57551265,  1.94600000,  0.20800000,  0.06700000,  1.00000000,
2971.68061972,  1.92700000,  0.20700000,  0.07800000,  1.00000000,
2971.79072952,  1.87000000,  0.16100000,  0.09500000,  1.00000000,
2971.90081644,  1.84200000,  0.11600000,  0.11800000,  1.00000000,
2972.00671458,  1.79700000,  0.10700000,  0.15700000,  1.00000000,
2972.11596179,  1.78800000,  0.02800000,  0.15200000,  1.00000000,
2972.22714210,  1.76300000,  0.00100000,  0.12400000,  1.00000000,
2972.33872819,  1.76800000, -0.04900000,  0.07900000,  1.00000000,
2972.44567370,  1.82000000, -0.11100000,  0.01300000,  1.00000000,
2972.55693150,  1.82100000, -0.12400000, -0.04800000,  1.00000000,
2972.66274619,  1.85100000, -0.12500000, -0.08700000,  1.00000000,
2972.77284384,  1.91400000, -0.05400000, -0.10100000,  1.00000000,
2972.88084197,  1.96300000, -0.03600000, -0.10200000,  1.00000000,
2972.98983383,  1.97900000, -0.00800000, -0.09400000,  1.00000000,
2973.09823918,  2.02700000,  0.02300000, -0.05800000,  1.00000000,
2973.20649838,  2.07300000,  0.01800000, -0.01700000,  1.00000000,
2973.31788421,  2.08900000,  0.09500000,  0.01700000,  1.00000000,
2973.42344642,  2.12300000,  0.09200000,  0.01900000,  1.00000000,
2973.53897858,  2.13800000,  0.10800000,  0.02700000,  1.00000000,
2973.64250445,  2.12500000,  0.08400000,  0.01400000,  1.00000000,
2973.75256443,  2.16500000,  0.03600000, -0.00200000,  1.00000000,
2973.86252332,  2.20800000,  0.03400000, -0.02500000,  1.00000000,
2973.97149706,  2.22900000, -0.01900000, -0.08200000,  1.00000000,
2974.08135915,  2.26800000, -0.03900000, -0.08000000,  1.00000000,
2974.18644786,  2.28900000, -0.04100000, -0.09300000,  1.00000000,
2974.30115509,  2.28800000, -0.05500000, -0.10000000,  1.00000000,
2974.40914369,  2.31000000,  0.06400000, -0.07900000,  1.00000000,
2974.51871276,  2.32600000,  0.09500000, -0.02100000,  1.00000000,
2974.63163257,  2.29000000,  0.13500000,  0.07500000,  1.00000000,
2974.74070454,  2.23700000,  0.14600000,  0.18000000,  1.00000000,
2974.85074687,  2.19800000,  0.20200000,  0.23400000,  1.00000000,
2974.96143007,  2.13500000,  0.19100000,  0.28900000,  1.00000000,
2975.07061553,  2.11400000,  0.19400000,  0.34600000,  1.00000000,
2975.18065405,  2.01600000,  0.14400000,  0.38500000,  1.00000000,
2975.29093027,  2.00600000,  0.05200000,  0.42300000,  1.00000000,
2975.40172386,  1.91300000, -0.01800000,  0.42200000,  1.00000000,
2975.50702882,  1.89700000, -0.04900000,  0.39200000,  1.00000000,
2975.61926842,  1.89400000, -0.06100000,  0.35000000,  1.00000000,
2975.72781706,  1.85800000, -0.05700000,  0.27100000,  1.00000000,
2975.84075069,  1.84300000, -0.04700000,  0.17700000,  1.00000000,
2975.95070720,  1.81700000, -0.09600000,  0.09900000,  1.00000000,
2976.06272888,  1.82800000, -0.11000000,  0.04100000,  1.00000000,
2976.17089033,  1.85600000, -0.09200000, -0.01700000,  1.00000000,
2976.28008389,  1.83500000, -0.10200000, -0.05900000,  1.00000000,
2976.38901258,  1.90100000, -0.08500000, -0.04800000,  1.00000000,
2976.49855232,  1.88800000, -0.01000000, -0.02500000,  1.00000000,
2976.60513353,  1.93400000, -0.00300000,  0.00700000,  1.00000000,
2976.71489811,  1.95000000,  0.01700000,  0.09800000,  1.00000000,
2976.82298160,  1.97300000,  0.04600000,  0.15700000,  1.00000000,
2976.93085647,  2.01800000,  0.08500000,  0.19000000,  1.00000000,
2977.04394221,  2.04000000,  0.08400000,  0.19400000,  1.00000000,
2977.15300751,  2.06000000,  0.08000000,  0.13800000,  1.00000000,
2977.26294184,  2.04400000,  0.04300000,  0.09900000,  1.00000000,
2977.37305522,  2.04400000,  0.01000000,  0.10800000,  1.00000000,
2977.48005271,  2.06600000,  0.02300000,  0.11900000,  1.00000000,
2977.59104323,  2.08700000,  0.02000000,  0.15700000,  1.00000000,
2977.70004964,  2.10400000, -0.01100000,  0.22000000,  1.00000000,
2977.81001711,  2.10100000,  0.01700000,  0.26700000,  1.00000000,
2977.92068148,  2.11100000, -0.05300000,  0.30500000,  1.00000000,
2978.02827644,  2.11100000, -0.07600000,  0.33300000,  1.00000000,
2978.13803864,  2.12100000, -0.06700000,  0.31600000,  1.00000000,
2978.25098467,  2.11200000, -0.04300000,  0.28600000,  1.00000000,
2978.36099839,  2.08100000, -0.01700000,  0.23900000,  1.00000000,
2978.46900296,  2.00200000, -0.03300000,  0.19900000,  1.00000000,
2978.58013654,  1.96300000, -0.02700000,  0.19800000,  1.00000000,
2978.68806911,  1.89100000, -0.03800000,  0.21200000,  1.00000000,
2978.79813790,  1.77900000, -0.04800000,  0.20600000,  1.00000000,
2978.90688062,  1.76900000,  0.02800000,  0.24600000,  1.00000000,
2979.01898527,  1.69600000,  0.06500000,  0.28100000,  1.00000000,
2979.12699103,  1.64400000,  0.11100000,  0.32300000,  1.00000000,
2979.23976636,  1.63900000,  0.16100000,  0.34400000,  1.00000000,
2979.34697413,  1.56600000,  0.09200000,  0.30100000,  1.00000000,
2979.45862842,  1.51400000,  0.07700000,  0.22800000,  1.00000000,
2979.57095695,  1.46900000,  0.12400000,  0.15200000,  1.00000000,
2979.68000865,  1.36100000,  0.15400000,  0.11700000,  1.00000000,
2979.78924870,  1.29400000,  0.15100000,  0.13100000,  1.00000000,
2979.89746237,  1.24600000,  0.11600000,  0.16300000,  1.00000000,
2980.00865316,  1.18500000,  0.02900000,  0.16200000,  1.00000000,
2980.11798644,  1.22300000, -0.04000000,  0.17300000,  1.00000000,
2980.22488546,  1.23100000, -0.07700000,  0.17600000,  1.00000000,
2980.33498955,  1.27800000, -0.10900000,  0.17800000,  1.00000000,
2980.44288468,  1.28200000, -0.12700000,  0.16800000,  1.00000000,
2980.55207396,  1.32000000, -0.11300000,  0.11500000,  1.00000000,
2980.66494584,  1.33400000, -0.02600000,  0.03600000,  1.00000000,
2980.77399635,  1.30300000,  0.00500000, -0.03200000,  1.00000000,
2980.88304901,  1.36300000,  0.15900000, -0.04700000,  1.00000000,
2980.99296999,  1.35500000,  0.23700000, -0.06000000,  1.00000000,
2981.10196280,  1.34000000,  0.28500000, -0.04800000,  1.00000000,
2981.21108627,  1.35100000,  0.30800000, -0.02500000,  1.00000000,
2981.31806588,  1.27800000,  0.30700000,  0.01000000,  1.00000000,
2981.42597318,  1.25700000,  0.25300000,  0.03400000,  1.00000000,
2981.53499293,  1.24200000,  0.18500000,  0.06800000,  1.00000000,
2981.64603925,  1.19600000,  0.07300000,  0.09300000,  1.00000000,
2981.75289774,  1.18900000, -0.02600000,  0.06500000,  1.00000000,
2981.86490512,  1.21400000, -0.07800000,  0.01500000,  1.00000000,
2981.97452164,  1.14400000, -0.16600000, -0.06100000,  1.00000000,
2982.08353519,  1.18000000, -0.13200000, -0.11000000,  1.00000000,
2982.19277644,  1.14600000, -0.14000000, -0.17500000,  1.00000000,
2982.30153060,  1.17900000, -0.14500000, -0.20700000,  1.00000000,
2982.41044784,  1.21500000, -0.11000000, -0.23400000,  1.00000000,
2982.52062917,  1.24900000, -0.09500000, -0.24200000,  1.00000000,
2982.62457705,  1.28700000, -0.07200000, -0.24400000,  1.00000000,
2982.73901701,  1.32800000, -0.04500000, -0.22100000,  1.00000000,
2982.84886575,  1.34100000,  0.03200000, -0.18900000,  1.00000000,
2982.95408821,  1.36700000,  0.04900000, -0.12800000,  1.00000000,
2983.06820631,  1.34300000,  0.11400000, -0.04200000,  1.00000000,
2983.17698574,  1.33400000,  0.14800000,  0.00800000,  1.00000000,
2983.28599596,  1.31600000,  0.15100000,  0.02900000,  1.00000000,
2983.39400411,  1.24400000,  0.14500000,  0.03400000,  1.00000000,
2983.50295734,  1.24900000,  0.18500000,  0.06000000,  1.00000000,
2983.61104488,  1.17600000,  0.17000000,  0.06900000,  1.00000000,
2983.72197270,  1.14600000,  0.05300000,  0.06300000,  1.00000000,
2983.82812929,  1.11800000,  0.01800000,  0.09600000,  1.00000000,
2983.94005442,  1.09700000,  0.00500000,  0.11400000,  1.00000000,
2984.04875469,  1.05000000, -0.05600000,  0.11400000,  1.00000000,
2984.15759611,  1.02100000, -0.08500000,  0.09900000,  1.00000000,
2984.26852274,  1.04400000, -0.07500000,  0.07000000,  1.00000000,
2984.37909865,  1.04800000, -0.14300000, -0.00100000,  1.00000000,
2984.48528695,  1.07700000, -0.16100000, -0.08400000,  1.00000000,
2984.59261084,  1.17700000, -0.17200000, -0.16900000,  1.00000000,
2984.70238686,  1.19900000, -0.16400000, -0.24300000,  1.00000000,
2984.81154299,  1.26300000, -0.14800000, -0.30600000,  1.00000000,
2984.91861844,  1.33800000, -0.09800000, -0.34600000,  1.00000000,
2985.02774286,  1.40200000, -0.04900000, -0.35000000,  1.00000000,
2985.13870788,  1.42900000, -0.02700000, -0.33100000,  1.00000000,
2985.24659657,  1.45600000, -0.01900000, -0.28400000,  1.00000000,
2985.35457730,  1.44200000, -0.01200000, -0.18500000,  1.00000000,
2985.46668005,  1.42900000, -0.01200000, -0.06900000,  1.00000000,
2985.57664752,  1.45100000,  0.04700000,  0.07400000,  1.00000000,
2985.68813276,  1.39200000,  0.02900000,  0.15500000,  1.00000000,
2985.79473186,  1.33000000,  0.00500000,  0.16700000,  1.00000000,
2985.90614843,  1.30900000, -0.00600000,  0.17200000,  1.00000000,
2986.01296020,  1.23400000, -0.03600000,  0.21500000,  1.00000000,
2986.12370515,  1.18700000, -0.03800000,  0.25500000,  1.00000000,
2986.23276615,  1.09600000, -0.09000000,  0.25900000,  1.00000000,
2986.34088469,  1.08700000, -0.05100000,  0.26200000,  1.00000000,
2986.45077872,  1.05900000, -0.00800000,  0.23300000,  1.00000000,
2986.55686307,  1.02500000, -0.05200000,  0.20400000,  1.00000000,
2986.66925454,  1.03100000,  0.01500000,  0.16800000,  1.00000000,
2986.77681017,  1.06900000,  0.00900000,  0.10900000,  1.00000000,
2986.88670254,  1.06500000,  0.02000000,  0.05400000,  1.00000000,
2986.99568725,  1.08300000,  0.00000000, -0.00900000,  1.00000000,
2987.10390210,  1.09800000, -0.00900000, -0.06800000,  1.00000000,
2987.20970130,  1.12900000, -0.06100000, -0.12400000,  1.00000000,
2987.32100296,  1.17700000, -0.10200000, -0.18000000,  1.00000000,
2987.42890024,  1.20800000, -0.15800000, -0.22300000,  1.00000000,
2987.53678703,  1.23800000, -0.19500000, -0.24000000,  1.00000000,
2987.64497876,  1.29800000, -0.17200000, -0.24700000,  1.00000000,
2987.75297403,  1.30200000, -0.18500000, -0.22300000,  1.00000000,
2987.86379290,  1.26600000, -0.19400000, -0.18500000,  1.00000000,
2987.97481513,  1.26300000, -0.19000000, -0.16900000,  1.00000000,
2988.08157468,  1.22300000, -0.18000000, -0.13600000,  1.00000000,
2988.19092941,  1.18500000, -0.16400000, -0.12400000,  1.00000000,
2988.29728508,  1.14300000, -0.15200000, -0.08500000,  1.00000000,
2988.40851283,  1.09800000, -0.09000000, -0.04100000,  1.00000000,
2988.51621366,  1.06300000, -0.02300000, -0.00300000,  1.00000000,
2988.62341332,  1.04000000,  0.02300000,  0.02800000,  1.00000000,
2988.73251200,  1.03100000,  0.03700000,  0.04700000,  1.00000000,
2988.84065723,  0.99700000,  0.06500000,  0.04900000,  1.00000000,
2988.94546509,  1.00200000,  0.03900000,  0.02100000,  1.00000000,
2989.05610323,  1.00500000,  0.04000000, -0.02100000,  1.00000000,
2989.16956329,  0.99800000, -0.00900000, -0.07400000,  1.00000000,
2989.28113174,  1.02600000, -0.03700000, -0.15200000,  1.00000000,
2989.38766003,  1.04700000, -0.07200000, -0.23300000,  1.00000000,
2989.49686909,  1.09000000, -0.13400000, -0.30500000,  1.00000000,
2989.60876012,  1.13000000, -0.18800000, -0.34700000,  1.00000000,
2989.71587348,  1.16300000, -0.23800000, -0.35400000,  1.00000000,
2989.82383299,  1.14500000, -0.26200000, -0.33100000,  1.00000000,
2989.93400049,  1.17000000, -0.25700000, -0.29100000,  1.00000000,
2990.04302049,  1.13600000, -0.22800000, -0.24800000,  1.00000000,
2990.14923906,  1.08200000, -0.17200000, -0.19000000,  1.00000000,
2990.26188731,  1.07300000, -0.16000000, -0.13600000,  1.00000000,
2990.36936498,  1.02100000, -0.15200000, -0.07600000,  1.00000000,
2990.47994280,  0.97500000, -0.12000000, -0.01900000,  1.00000000,
2990.58493710,  0.95400000, -0.11900000,  0.03700000,  1.00000000,
2990.69479656,  0.93900000, -0.10000000,  0.06500000,  1.00000000,
2990.80100465,  0.93500000, -0.11300000,  0.07700000,  1.00000000,
2990.90931535,  0.93000000, -0.11000000,  0.07400000,  1.00000000,
2991.01585364,  0.95200000, -0.11600000,  0.05600000,  1.00000000,
2991.12395310,  0.98900000, -0.12100000,  0.01900000,  1.00000000,
2991.23316574,  1.01000000, -0.13400000, -0.01700000,  1.00000000,
2991.34202528,  1.05400000, -0.17600000, -0.06400000,  1.00000000,
2991.44958162,  1.05100000, -0.18700000, -0.10800000,  1.00000000,
2991.55906844,  1.09000000, -0.21800000, -0.14400000,  1.00000000,
2991.66705322,  1.08800000, -0.24300000, -0.17300000,  1.00000000,
2991.77503085,  1.10700000, -0.27000000, -0.19400000,  1.00000000,
2991.88423729,  1.09600000, -0.28500000, -0.21000000,  1.00000000,
2991.98906088,  1.08800000, -0.26900000, -0.21800000,  1.00000000,
2992.09812355,  1.11200000, -0.28100000, -0.24300000,  1.00000000,
2992.20304203,  1.13000000, -0.26400000, -0.24600000,  1.00000000,
2992.31203723,  1.12200000, -0.25000000, -0.24200000,  1.00000000,
2992.41805863,  1.12600000, -0.22100000, -0.24100000,  1.00000000,
2992.52610278,  1.14900000, -0.21000000, -0.22800000,  1.00000000,
2992.63499260,  1.15200000, -0.17400000, -0.20800000,  1.00000000,
2992.74640393,  1.16300000, -0.18300000, -0.18400000,  1.00000000,
2992.85199738,  1.17300000, -0.17100000, -0.16000000,  1.00000000,
2992.95913696,  1.18500000, -0.17400000, -0.13700000,  1.00000000,
2993.06498671,  1.18200000, -0.15500000, -0.10700000,  1.00000000,
2993.17388177,  1.19500000, -0.15800000, -0.08500000,  1.00000000,
2993.28303266,  1.19400000, -0.14900000, -0.06400000,  1.00000000,
2993.38980579,  1.19400000, -0.18900000, -0.05100000,  1.00000000,
2993.49674010,  1.17100000, -0.16000000, -0.04000000,  1.00000000,
2993.60393167,  1.16600000, -0.21000000, -0.04100000,  1.00000000,
2993.71013618,  1.15600000, -0.21700000, -0.03800000,  1.00000000,
2993.81980896,  1.15900000, -0.21100000, -0.03700000,  1.00000000,
2993.92957091,  1.13600000, -0.22300000, -0.03800000,  1.00000000,
2994.03473473,  1.13300000, -0.22400000, -0.03800000,  1.00000000,
2994.14083529,  1.12100000, -0.23200000, -0.05200000,  1.00000000,
2994.24681401,  1.11600000, -0.24200000, -0.05600000,  1.00000000,
2994.35505199,  1.10400000, -0.25100000, -0.05300000,  1.00000000,
2994.45988274,  1.11900000, -0.22700000, -0.07200000,  1.00000000,
2994.56773186,  1.13500000, -0.24300000, -0.08600000,  1.00000000,
2994.67381072,  1.13800000, -0.25200000, -0.10200000,  1.00000000,
2994.78121209,  1.16100000, -0.28500000, -0.11700000,  1.00000000,
2994.88607550,  1.18500000, -0.29300000, -0.12900000,  1.00000000,
2994.99584579,  1.19400000, -0.31400000, -0.13900000,  1.00000000,
2995.10193586,  1.23000000, -0.32800000, -0.15100000,  1.00000000,
2995.21057367,  1.23600000, -0.33300000, -0.14600000,  1.00000000,
2995.31512213,  1.25000000, -0.35500000, -0.14500000,  1.00000000,
2995.42199111,  1.25100000, -0.33500000, -0.12700000,  1.00000000,
2995.52507162,  1.25200000, -0.33600000, -0.12200000,  1.00000000,
2995.63294244,  1.28200000, -0.33300000, -0.10700000,  1.00000000,
2995.73697042,  1.25700000, -0.31000000, -0.09700000,  1.00000000,
2995.84401631,  1.24300000, -0.29600000, -0.08700000,  1.00000000,
2995.94926429,  1.21900000, -0.29700000, -0.08100000,  1.00000000,
2996.05394173,  1.22200000, -0.28800000, -0.07600000,  1.00000000,
2996.16204143,  1.22000000, -0.28600000, -0.06900000,  1.00000000,
2996.26907921,  1.20800000, -0.27100000, -0.06500000,  1.00000000,
2996.37103581,  1.18600000, -0.26400000, -0.06700000,  1.00000000,
2996.47702217,  1.19300000, -0.25800000, -0.06600000,  1.00000000,
2996.58202219,  1.19400000, -0.26300000, -0.06500000,  1.00000000,
2996.68802977,  1.18300000, -0.25600000, -0.07000000,  1.00000000,
2996.79206443,  1.18600000, -0.26200000, -0.06800000,  1.00000000,
2996.89857125,  1.18200000, -0.28300000, -0.06400000,  1.00000000,
2997.00290823,  1.17300000, -0.28800000, -0.06200000,  1.00000000,
2997.10499096,  1.18500000, -0.27300000, -0.05500000,  1.00000000,
2997.21101499,  1.18900000, -0.28400000, -0.04300000,  1.00000000,
2997.31700158,  1.19100000, -0.27800000, -0.04400000,  1.00000000,
2997.42399454,  1.20000000, -0.27300000, -0.03800000,  1.00000000,
2997.52885985,  1.20800000, -0.28900000, -0.03000000,  1.00000000,
2997.63306808,  1.20900000, -0.27400000, -0.03700000,  1.00000000,
2997.73494220,  1.20100000, -0.29000000, -0.03800000,  1.00000000,
2997.83911443,  1.21000000, -0.28700000, -0.02900000,  1.00000000,
2997.94315124,  1.19900000, -0.27700000, -0.02700000,  1.00000000,
2998.04595256,  1.21300000, -0.31500000, -0.03700000,  1.00000000,
2998.15003204,  1.21300000, -0.32000000, -0.03900000,  1.00000000,
2998.25297689,  1.20400000, -0.32900000, -0.03700000,  1.00000000,
2998.35908628,  1.20400000, -0.35200000, -0.04000000,  1.00000000,
2998.46101928,  1.18700000, -0.35100000, -0.03400000,  1.00000000,
2998.56899428,  1.17300000, -0.35700000, -0.03800000,  1.00000000,
2998.67092896,  1.17800000, -0.36900000, -0.04300000,  1.00000000,
2998.77602577,  1.17100000, -0.35000000, -0.03900000,  1.00000000,
2998.87945342,  1.14900000, -0.36100000, -0.04600000,  1.00000000,
2998.98111606,  1.14100000, -0.33900000, -0.04900000,  1.00000000,
2999.08136535,  1.09100000, -0.29800000, -0.03000000,  1.00000000,
2999.18913817,  1.11900000, -0.34000000, -0.05100000,  1.00000000,
2999.28753448,  1.13000000, -0.32500000, -0.05300000,  1.00000000,
2999.39298153,  1.14900000, -0.35600000, -0.06500000,  1.00000000,
2999.49553823,  1.13700000, -0.34700000, -0.06200000,  1.00000000,
2999.60034466,  1.13800000, -0.33000000, -0.08300000,  1.00000000,
2999.70557475,  1.15600000, -0.30800000, -0.09000000,  1.00000000,
2999.80771422,  1.16600000, -0.30600000, -0.08700000,  1.00000000,
2999.91031671,  1.19700000, -0.29700000, -0.09600000,  1.00000000,
3000.01357007,  1.18500000, -0.30900000, -0.09000000,  1.00000000,
3000.11363173,  1.22600000, -0.28100000, -0.09100000,  1.00000000,
3000.21660614,  1.22900000, -0.27600000, -0.08700000,  1.00000000,
3000.31908059,  1.24700000, -0.27500000, -0.08400000,  1.00000000,
3000.41968679,  1.26100000, -0.30600000, -0.07500000,  1.00000000,
3000.52002192,  1.27100000, -0.29300000, -0.06800000,  1.00000000,
3000.61989021,  1.28900000, -0.30700000, -0.06200000,  1.00000000,
3000.72425652,  1.29100000, -0.31900000, -0.05400000,  1.00000000,
3000.82950830,  1.29600000, -0.29000000, -0.05900000,  1.00000000,
3000.92929769,  1.30400000, -0.29400000, -0.05600000,  1.00000000,
3001.03136516,  1.32800000, -0.24100000, -0.05000000,  1.00000000,
3001.13119817,  1.33800000, -0.27700000, -0.05500000,  1.00000000,
3001.23219109,  1.30400000, -0.25900000, -0.05900000,  1.00000000,
3001.33134842,  1.29900000, -0.28600000, -0.06200000,  1.00000000,
3001.43130445,  1.33800000, -0.24500000, -0.07500000,  1.00000000,
3001.53381991,  1.28500000, -0.24500000, -0.06900000,  1.00000000,
3001.63280630,  1.32200000, -0.22000000, -0.08300000,  1.00000000,
3001.73285913,  1.30300000, -0.21800000, -0.08100000,  1.00000000,
3001.83381510,  1.30200000, -0.22900000, -0.06900000,  1.00000000,
3001.93480110,  1.32800000, -0.23200000, -0.06300000,  1.00000000,
3002.03679824,  1.34900000, -0.22600000, -0.05300000,  1.00000000,
3002.13476396,  1.31700000, -0.24200000, -0.06600000,  1.00000000,
3002.23687840,  1.33600000, -0.24500000, -0.05700000,  1.00000000,
3002.33685827,  1.35200000, -0.20500000, -0.04400000,  1.00000000,
3002.43474340,  1.35000000, -0.22300000, -0.03900000,  1.00000000,
3002.53579187,  1.37600000, -0.22200000, -0.04100000,  1.00000000,
3002.63273335,  1.37600000, -0.20400000, -0.04700000,  1.00000000,
3002.73178625,  1.36300000, -0.26700000, -0.04100000,  1.00000000,
3002.83213186,  1.36100000, -0.25000000, -0.03000000,  1.00000000,
3002.93112683,  1.40900000, -0.24800000, -0.04100000,  1.00000000,
3003.03028989,  1.39900000, -0.25100000, -0.04200000,  1.00000000,
3003.13212776,  1.40100000, -0.25700000, -0.04000000,  1.00000000,
3003.23218346,  1.41900000, -0.25300000, -0.05000000,  1.00000000,
3003.33209348,  1.42100000, -0.26300000, -0.04600000,  1.00000000,
3003.43015838,  1.41100000, -0.25600000, -0.05500000,  1.00000000,
3003.53014684,  1.44000000, -0.24900000, -0.05500000,  1.00000000,
3003.62511086,  1.42900000, -0.24900000, -0.06200000,  1.00000000,
3003.72882795,  1.44300000, -0.21900000, -0.06200000,  1.00000000,
3003.82598162,  1.43500000, -0.23800000, -0.07200000,  1.00000000,
3003.92208385,  1.51300000, -0.16900000, -0.08400000,  1.00000000,
3004.01711369,  1.42400000, -0.23300000, -0.06600000,  1.00000000,
3004.11709809,  1.42400000, -0.26200000, -0.06900000,  1.00000000,
3004.21515536,  1.44200000, -0.23100000, -0.07000000,  1.00000000,
3004.31863713,  1.48200000, -0.19200000, -0.06300000,  1.00000000,
3004.41910529,  1.45500000, -0.19100000, -0.07400000,  1.00000000,
3004.51304865,  1.48700000, -0.18200000, -0.06800000,  1.00000000,
3004.60935497,  1.47700000, -0.16300000, -0.06800000,  1.00000000,
3004.71112251,  1.46000000, -0.20400000, -0.06300000,  1.00000000,
3004.81009912,  1.48500000, -0.18900000, -0.05900000,  1.00000000,
3004.90639019,  1.48900000, -0.19000000, -0.05200000,  1.00000000,
3005.00432444,  1.49200000, -0.18400000, -0.04000000,  1.00000000,
3005.10259652,  1.52700000, -0.16100000, -0.03500000,  1.00000000,
3005.20082164,  1.48200000, -0.17400000, -0.03100000,  1.00000000,
3005.29678726,  1.45700000, -0.17600000, -0.02000000,  1.00000000,
3005.39665675,  1.45300000, -0.19000000, -0.01700000,  1.00000000,
3005.49501586,  1.50000000, -0.19900000, -0.03000000,  1.00000000,
3005.59476209,  1.46500000, -0.19200000, -0.02100000,  1.00000000,
3005.69270706,  1.53400000, -0.21500000, -0.02100000,  1.00000000,
3005.78874087,  1.44800000, -0.15500000, -0.01300000,  1.00000000,
3005.88487029,  1.50100000, -0.16100000, -0.02200000,  1.00000000,
3005.98266721,  1.50500000, -0.15900000, -0.03100000,  1.00000000,
3006.08003211,  1.48900000, -0.22100000, -0.05400000,  1.00000000,
3006.17672229,  1.51300000, -0.15800000, -0.03100000,  1.00000000,
3006.27267885,  1.48900000, -0.19200000, -0.04900000,  1.00000000,
3006.37005925,  1.48600000, -0.14100000, -0.04200000,  1.00000000,
3006.46906233,  1.50800000, -0.19300000, -0.06100000,  1.00000000,
3006.56461501,  1.52900000, -0.18900000, -0.05200000,  1.00000000,
3006.66416407,  1.47700000, -0.15600000, -0.06300000,  1.00000000,
3006.76106000,  1.50600000, -0.16700000, -0.06500000,  1.00000000,
3006.85427237,  1.51600000, -0.16600000, -0.06400000,  1.00000000,
3006.95510125,  1.50700000, -0.17800000, -0.06400000,  1.00000000,
3007.05102491,  1.52900000, -0.18700000, -0.06300000,  1.00000000,
3007.15003347,  1.50000000, -0.15300000, -0.05200000,  1.00000000,
3007.24608207,  1.49000000, -0.17500000, -0.06000000,  1.00000000,
3007.33709812,  1.50700000, -0.14200000, -0.07000000,  1.00000000,
3007.43765759,  1.54100000, -0.14400000, -0.07000000,  1.00000000,
3007.53504443,  1.50800000, -0.11900000, -0.04700000,  1.00000000,
3007.63017201,  1.46700000, -0.16200000, -0.03800000,  1.00000000,
3007.72913718,  1.54800000, -0.14800000, -0.03300000,  1.00000000,
3007.82312393,  1.54700000, -0.14500000, -0.04500000,  1.00000000,
3007.91908431,  1.52100000, -0.13600000, -0.04400000,  1.00000000,
3008.01504707,  1.50000000, -0.18100000, -0.04700000,  1.00000000,
3008.11702967,  1.53100000, -0.10600000, -0.02900000,  1.00000000,
3008.21102643,  1.51900000, -0.12500000, -0.02600000,  1.00000000,
3008.30960894,  1.53900000, -0.09600000, -0.02200000,  1.00000000,
3008.40403557,  1.52200000, -0.11700000, -0.01600000,  1.00000000,
3008.50019884,  1.57100000, -0.08900000, -0.01900000,  1.00000000,
3008.59601736,  1.50800000, -0.10700000, -0.03200000,  1.00000000,
3008.69195390,  1.49800000, -0.14600000, -0.04800000,  1.00000000,
3008.78706884,  1.56600000, -0.10800000, -0.04300000,  1.00000000,
3008.88229299,  1.52200000, -0.09100000, -0.03300000,  1.00000000,
3008.98216295,  1.54000000, -0.13700000, -0.04400000,  1.00000000,
3009.08013654,  1.55400000, -0.13000000, -0.05600000,  1.00000000,
3009.17111540,  1.56700000, -0.10900000, -0.03700000,  1.00000000,
