line tracking
time,cross\_track\_err\_input,cross\_track\_err\_setpoint,yaw\_line,yaw\_setpoint,
seconds,m,m,rad,rad,
3006.68061447, -1.85000000,  0.00000000,  2.87890000,  3.15030000,
3006.78110909, -1.82000000,  0.00000000,  2.87890000,  3.14930000,
3006.88051271, -1.79000000,  0.00000000,  2.87890000,  3.14830000,
3006.98061419, -1.76000000,  0.00000000,  2.87890000,  3.14740000,
3007.08049178, -1.74000000,  0.00000000,  2.87890000,  3.14650000,
3007.18030787, -1.71000000,  0.00000000,  2.87890000,  3.14530000,
3007.28047442, -1.68000000,  0.00000000,  2.87890000,  3.14420000,
3007.38067126, -1.65000000,  0.00000000,  2.87890000,  3.14300000,
3007.48037815, -1.62000000,  0.00000000,  2.87890000,  3.14180000,
3007.58079195, -1.58000000,  0.00000000,  2.87890000,  3.14040000,
3007.68046927, -1.55000000,  0.00000000,  2.87890000,  3.13920000,
3007.78065014, -1.53000000,  0.00000000,  2.87890000,  3.13810000,
3007.88110495, -1.50000000,  0.00000000,  2.87890000,  3.13690000,
3007.98085284, -1.47000000,  0.00000000,  2.87890000,  3.13560000,
3008.08035588, -1.44000000,  0.00000000,  2.87890000,  3.13450000,
3008.18071365, -1.41000000,  0.00000000,  2.87890000,  3.13300000,
3008.28097820, -1.38000000,  0.00000000,  2.87890000,  3.13160000,
3008.38072133, -1.34000000,  0.00000000,  2.87890000,  3.13010000,
3008.48067284, -1.31000000,  0.00000000,  2.87890000,  3.12870000,
3008.58060861, -1.28000000,  0.00000000,  2.87890000,  3.12710000,
3008.68113875, -1.25000000,  0.00000000,  2.87890000,  3.12570000,
3008.78101063, -1.22000000,  0.00000000,  2.87890000,  3.12440000,
3008.88022661, -1.19000000,  0.00000000,  2.87890000,  3.12290000,
3008.98076272, -1.15000000,  0.00000000,  2.87890000,  3.12130000,
3009.08050776, -1.13000000,  0.00000000,  2.87890000,  3.12010000,
3009.18050146, -1.09000000,  0.00000000,  2.87890000,  3.11840000,
3009.28033733, -1.06000000,  0.00000000,  2.87890000,  3.11700000,
3009.38093662, -1.04000000,  0.00000000,  2.87890000,  3.11550000,
3009.48115945, -1.01000000,  0.00000000,  2.87890000,  3.11420000,
3009.58061624, -0.98000000,  0.00000000,  2.87890000,  3.11270000,
3009.68053961, -0.95000000,  0.00000000,  2.87890000,  3.11110000,
3009.78094935, -0.92000000,  0.00000000,  2.87890000,  3.10980000,
3009.88062239, -0.89000000,  0.00000000,  2.87890000,  3.10830000,
3009.98109794, -0.87000000,  0.00000000,  2.87890000,  3.10740000,
3010.08062625, -0.85000000,  0.00000000,  2.87890000,  3.10630000,
3010.18067479, -0.82000000,  0.00000000,  2.87890000,  3.10480000,
3010.28049064, -0.79000000,  0.00000000,  2.87890000,  3.10350000,
3010.38067126, -0.76000000,  0.00000000,  2.87890000,  3.10170000,
3010.48102736, -0.73000000,  0.00000000,  2.87890000,  3.10030000,
3010.58073378, -0.71000000,  0.00000000,  2.87890000,  3.09880000,
3010.68032074, -0.68000000,  0.00000000,  2.87890000,  3.09730000,
3010.78070903, -0.65000000,  0.00000000,  2.87890000,  3.09590000,
3010.88111567, -0.63000000,  0.00000000,  2.87890000,  3.09450000,
3010.98079181, -0.60000000,  0.00000000,  2.87890000,  3.09290000,
3011.08073139, -0.57000000,  0.00000000,  2.87890000,  3.09150000,
3011.18143916, -0.55000000,  0.00000000,  2.87890000,  3.09000000,
3011.28033710, -0.52000000,  0.00000000,  2.87890000,  3.08850000,
3011.38075995, -0.49000000,  0.00000000,  2.87890000,  3.08690000,
3011.48097515, -0.46000000,  0.00000000,  2.87890000,  3.08510000,
3011.58091283, -0.44000000,  0.00000000,  2.87890000,  3.08360000,
3011.68047023, -0.41000000,  0.00000000,  2.87890000,  3.08210000,
3011.78059244, -0.39000000,  0.00000000,  2.87890000,  3.08060000,
3011.88078547, -0.36000000,  0.00000000,  2.87890000,  3.07880000,
3011.98055029, -0.34000000,  0.00000000,  2.87890000,  3.07780000,
3012.08070302, -0.31000000,  0.00000000,  2.87890000,  3.07610000,
3012.18089366, -0.28000000,  0.00000000,  2.87890000,  3.07440000,
3012.28114796, -0.26000000,  0.00000000,  2.87890000,  3.07280000,
3012.38123202, -0.23000000,  0.00000000,  2.87890000,  3.07120000,
3012.48089838, -0.20000000,  0.00000000,  2.87890000,  3.06910000,
3012.58079958, -0.16000000,  0.00000000,  2.87890000,  3.06680000,
3012.68114114, -0.13000000,  0.00000000,  2.87890000,  3.06490000,
3012.78094459, -0.10000000,  0.00000000,  2.87890000,  3.06290000,
3012.88048577, -0.09000000,  0.00000000,  2.87890000,  3.06210000,
3012.98078442, -0.06000000,  0.00000000,  2.87890000,  3.06000000,
3013.08113718, -0.03000000,  0.00000000,  2.87890000,  3.05790000,
3013.18070483,  0.00000000,  0.00000000,  2.87890000,  3.05600000,
3013.28030229,  0.02000000,  0.00000000,  2.87890000,  3.05450000,
3013.38107419,  0.05000000,  0.00000000,  2.87890000,  3.05260000,
3013.48073053,  0.07000000,  0.00000000,  2.87890000,  3.05110000,
3013.58181119,  0.11000000,  0.00000000,  2.87890000,  3.04890000,
3013.68048382,  0.14000000,  0.00000000,  2.87890000,  3.04690000,
3013.78069139,  0.16000000,  0.00000000,  2.87890000,  3.04520000,
3013.88047194,  0.18000000,  0.00000000,  2.87890000,  3.04370000,
3013.98098016,  0.20000000,  0.00000000,  2.87890000,  3.04210000,
3014.08078218,  0.23000000,  0.00000000,  2.87890000,  3.04050000,
3014.18035436,  0.25000000,  0.00000000,  2.87890000,  3.03890000,
3014.28087354,  0.27000000,  0.00000000,  2.87890000,  3.03710000,
3014.38062453,  0.29000000,  0.00000000,  2.87890000,  3.03560000,
3014.48131752,  0.32000000,  0.00000000,  2.87890000,  3.03390000,
3014.58106399,  0.33000000,  0.00000000,  2.87890000,  3.03260000,
3014.68069744,  0.35000000,  0.00000000,  2.87890000,  3.03130000,
3014.78115153,  0.37000000,  0.00000000,  2.87890000,  3.02950000,
3014.88064981,  0.40000000,  0.00000000,  2.87890000,  3.02770000,
3014.98036456,  0.42000000,  0.00000000,  2.87890000,  3.02630000,
3015.08144307,  0.44000000,  0.00000000,  2.87890000,  3.02450000,
3015.18088245,  0.46000000,  0.00000000,  2.87890000,  3.02290000,
3015.28079653,  0.48000000,  0.00000000,  2.87890000,  3.02110000,
3015.38135839,  0.51000000,  0.00000000,  2.87890000,  3.01940000,
3015.48052001,  0.52000000,  0.00000000,  2.87890000,  3.01790000,
3015.58145165,  0.55000000,  0.00000000,  2.87890000,  3.01610000,
3015.68027449,  0.57000000,  0.00000000,  2.87890000,  3.01460000,
3015.78076959,  0.59000000,  0.00000000,  2.87890000,  3.01250000,
3015.88151312,  0.61000000,  0.00000000,  2.87890000,  3.01100000,
3015.98113799,  0.63000000,  0.00000000,  2.87890000,  3.00950000,
3016.08101916,  0.65000000,  0.00000000,  2.87890000,  3.00800000,
3016.18118644,  0.66000000,  0.00000000,  2.87890000,  3.00650000,
3016.28175831,  0.68000000,  0.00000000,  2.87890000,  3.00490000,
3016.38074803,  0.70000000,  0.00000000,  2.87890000,  3.00330000,
3016.48104739,  0.72000000,  0.00000000,  2.87890000,  3.00180000,
3016.58047485,  0.73000000,  0.00000000,  2.87890000,  3.00030000,
3016.68126726,  0.75000000,  0.00000000,  2.87890000,  2.99870000,
3016.78079200,  0.77000000,  0.00000000,  2.87890000,  2.99710000,
3016.88073730,  0.79000000,  0.00000000,  2.87890000,  2.99560000,
3016.98074961,  0.81000000,  0.00000000,  2.87890000,  2.99400000,
3017.08070302,  0.82000000,  0.00000000,  2.87890000,  2.99240000,
3017.18111300,  0.84000000,  0.00000000,  2.87890000,  2.99090000,
3017.28059435,  0.86000000,  0.00000000,  2.87890000,  2.98930000,
3017.38095069,  0.88000000,  0.00000000,  2.87890000,  2.98740000,
3017.48089957,  0.90000000,  0.00000000,  2.87890000,  2.98540000,
3017.58072710,  0.92000000,  0.00000000,  2.87890000,  2.98360000,
3017.68084455,  0.94000000,  0.00000000,  2.87890000,  2.98180000,
3017.78066015,  0.96000000,  0.00000000,  2.87890000,  2.98020000,
3017.88134956,  0.98000000,  0.00000000,  2.87890000,  2.97840000,
3017.98056507,  1.00000000,  0.00000000,  2.87890000,  2.97660000,
3018.08086753,  1.01000000,  0.00000000,  2.87890000,  2.97510000,
3018.18109727,  1.03000000,  0.00000000,  2.87890000,  2.97360000,
3018.28088975,  1.04000000,  0.00000000,  2.87890000,  2.97240000,
3018.38110590,  1.05000000,  0.00000000,  2.87890000,  2.97130000,
3018.48074746,  1.06000000,  0.00000000,  2.87890000,  2.97000000,
3018.58071041,  1.07000000,  0.00000000,  2.87890000,  2.96890000,
3018.68083334,  1.08000000,  0.00000000,  2.87890000,  2.96780000,
3018.78118253,  1.08000000,  0.00000000,  2.87890000,  2.96680000,
3018.88074350,  1.09000000,  0.00000000,  2.87890000,  2.96560000,
3018.98132229,  1.10000000,  0.00000000,  2.87890000,  2.96470000,
3019.08060074,  1.11000000,  0.00000000,  2.87890000,  2.96370000,
3019.18111157,  1.11000000,  0.00000000,  2.87890000,  2.96250000,
3019.28115726,  1.12000000,  0.00000000,  2.87890000,  2.96170000,
3019.38078260,  1.13000000,  0.00000000,  2.87890000,  2.96040000,
3019.48100686,  1.14000000,  0.00000000,  2.87890000,  2.95930000,
3019.58071899,  1.15000000,  0.00000000,  2.87890000,  2.95800000,
3019.68125057,  1.16000000,  0.00000000,  2.87890000,  2.95650000,
3019.78054953,  1.17000000,  0.00000000,  2.87890000,  2.95540000,
3019.88110113,  1.18000000,  0.00000000,  2.87890000,  2.95410000,
3019.98099399,  1.19000000,  0.00000000,  2.87890000,  2.95310000,
3020.08047867,  1.19000000,  0.00000000,  2.87890000,  2.95240000,
3020.18146825,  1.20000000,  0.00000000,  2.87890000,  2.95080000,
3020.28076410,  1.21000000,  0.00000000,  2.87890000,  2.94950000,
3020.38035774,  1.22000000,  0.00000000,  2.87890000,  2.94830000,
3020.48127580,  1.24000000,  0.00000000,  2.87890000,  2.94650000,
3020.58157516,  1.25000000,  0.00000000,  2.87890000,  2.94490000,
3020.68066621,  1.26000000,  0.00000000,  2.87890000,  2.94360000,
3020.78191257,  1.28000000,  0.00000000,  2.87890000,  2.94220000,
3020.88088441,  1.29000000,  0.00000000,  2.87890000,  2.94090000,
3020.98108792,  1.29000000,  0.00000000,  2.87890000,  2.93970000,
3021.08085704,  1.31000000,  0.00000000,  2.87890000,  2.93790000,
3021.18045807,  1.32000000,  0.00000000,  2.87890000,  2.93640000,
3021.28030896,  1.33000000,  0.00000000,  2.87890000,  2.93510000,
3021.38075089,  1.35000000,  0.00000000,  2.87890000,  2.93350000,
3021.48050976,  1.35000000,  0.00000000,  2.87890000,  2.93240000,
3021.58050823,  1.38000000,  0.00000000,  2.87890000,  2.93020000,
3021.68088675,  1.39000000,  0.00000000,  2.87890000,  2.92880000,
3021.78078747,  1.39000000,  0.00000000,  2.87890000,  2.92780000,
3021.88110256,  1.40000000,  0.00000000,  2.87890000,  2.92660000,
3021.98124075,  1.41000000,  0.00000000,  2.87890000,  2.92500000,
3022.08063841,  1.42000000,  0.00000000,  2.87890000,  2.92380000,
3022.18051791,  1.42000000,  0.00000000,  2.87890000,  2.92280000,
3022.28209114,  1.44000000,  0.00000000,  2.87890000,  2.92130000,
3022.38119602,  1.44000000,  0.00000000,  2.87890000,  2.92040000,
3022.48095560,  1.44000000,  0.00000000,  2.87890000,  2.91940000,
3022.58082986,  1.45000000,  0.00000000,  2.87890000,  2.91820000,
3022.68079996,  1.46000000,  0.00000000,  2.87890000,  2.91700000,
3022.78066015,  1.46000000,  0.00000000,  2.87890000,  2.91590000,
3022.88103151,  1.47000000,  0.00000000,  2.87890000,  2.91480000,
3022.98088837,  1.48000000,  0.00000000,  2.87890000,  2.91360000,
3023.08107257,  1.48000000,  0.00000000,  2.87890000,  2.91270000,
3023.18091869,  1.48000000,  0.00000000,  2.87890000,  2.91180000,
3023.28150964,  1.48000000,  0.00000000,  2.87890000,  2.91080000,
3023.38028908,  1.48000000,  0.00000000,  2.87890000,  2.91010000,
3023.48071980,  1.48000000,  0.00000000,  2.87890000,  2.90930000,
3023.58120513,  1.48000000,  0.00000000,  2.87890000,  2.90870000,
3023.68095016,  1.49000000,  0.00000000,  2.87890000,  2.90780000,
3023.78052115,  1.48000000,  0.00000000,  2.87890000,  2.90730000,
3023.88034463,  1.49000000,  0.00000000,  2.87890000,  2.90610000,
3023.98122454,  1.49000000,  0.00000000,  2.87890000,  2.90530000,
3024.08034039,  1.48000000,  0.00000000,  2.87890000,  2.90480000,
3024.18118024,  1.49000000,  0.00000000,  2.87890000,  2.90370000,
3024.28170347,  1.49000000,  0.00000000,  2.87890000,  2.90300000,
3024.38032317,  1.48000000,  0.00000000,  2.87890000,  2.90270000,
3024.48098969,  1.48000000,  0.00000000,  2.87890000,  2.90190000,
3024.58075213,  1.48000000,  0.00000000,  2.87890000,  2.90150000,
3024.68095422,  1.48000000,  0.00000000,  2.87890000,  2.90040000,
3024.78035975,  1.48000000,  0.00000000,  2.87890000,  2.90010000,
3024.88076353,  1.48000000,  0.00000000,  2.87890000,  2.89920000,
3024.98107934,  1.48000000,  0.00000000,  2.87890000,  2.89850000,
3025.08051991,  1.48000000,  0.00000000,  2.87890000,  2.89790000,
3025.18103504,  1.48000000,  0.00000000,  2.87890000,  2.89720000,
3025.28085518,  1.48000000,  0.00000000,  2.87890000,  2.89660000,
3025.38059735,  1.47000000,  0.00000000,  2.87890000,  2.89590000,
3025.48083234,  1.47000000,  0.00000000,  2.87890000,  2.89530000,
3025.58068061,  1.47000000,  0.00000000,  2.87890000,  2.89470000,
3025.68052101,  1.47000000,  0.00000000,  2.87890000,  2.89400000,
3025.78228641,  1.47000000,  0.00000000,  2.87890000,  2.89340000,
3025.88085365,  1.47000000,  0.00000000,  2.87890000,  2.89270000,
3025.98049974,  1.46000000,  0.00000000,  2.87890000,  2.89220000,
3026.08089232,  1.46000000,  0.00000000,  2.87890000,  2.89150000,
3026.18068480,  1.46000000,  0.00000000,  2.87890000,  2.89080000,
3026.28142500,  1.45000000,  0.00000000,  2.87890000,  2.89060000,
3026.38128924,  1.45000000,  0.00000000,  2.87890000,  2.89000000,
3026.48156762,  1.45000000,  0.00000000,  2.87890000,  2.88980000,
3026.58096433,  1.44000000,  0.00000000,  2.87890000,  2.88940000,
3026.68078685,  1.44000000,  0.00000000,  2.87890000,  2.88890000,
3026.78090477,  1.43000000,  0.00000000,  2.87890000,  2.88840000,
3026.88059998,  1.43000000,  0.00000000,  2.87890000,  2.88790000,
3026.98075294,  1.42000000,  0.00000000,  2.87890000,  2.88760000,
3027.08085299,  1.42000000,  0.00000000,  2.87890000,  2.88710000,
3027.18061996,  1.42000000,  0.00000000,  2.87890000,  2.88670000,
3027.28104019,  1.41000000,  0.00000000,  2.87890000,  2.88670000,
3027.38064981,  1.40000000,  0.00000000,  2.87890000,  2.88610000,
3027.48047328,  1.39000000,  0.00000000,  2.87890000,  2.88620000,
3027.58101749,  1.39000000,  0.00000000,  2.87890000,  2.88580000,
3027.68102527,  1.38000000,  0.00000000,  2.87890000,  2.88550000,
3027.78028584,  1.38000000,  0.00000000,  2.87890000,  2.88510000,
3027.88126755,  1.37000000,  0.00000000,  2.87890000,  2.88480000,
3027.98087168,  1.36000000,  0.00000000,  2.87890000,  2.88480000,
3028.08034682,  1.36000000,  0.00000000,  2.87890000,  2.88450000,
3028.18066072,  1.35000000,  0.00000000,  2.87890000,  2.88430000,
3028.28274441,  1.34000000,  0.00000000,  2.87890000,  2.88390000,
3028.38134313,  1.34000000,  0.00000000,  2.87890000,  2.88350000,
3028.48102427,  1.33000000,  0.00000000,  2.87890000,  2.88320000,
3028.58147812,  1.33000000,  0.00000000,  2.87890000,  2.88290000,
3028.68062520,  1.33000000,  0.00000000,  2.87890000,  2.88250000,
3028.78095913,  1.32000000,  0.00000000,  2.87890000,  2.88210000,
3028.88121414,  1.31000000,  0.00000000,  2.87890000,  2.88190000,
3028.98089409,  1.32000000,  0.00000000,  2.87890000,  2.88120000,
3029.08076167,  1.31000000,  0.00000000,  2.87890000,  2.88100000,
3029.18044901,  1.30000000,  0.00000000,  2.87890000,  2.88060000,
3029.28069401,  1.30000000,  0.00000000,  2.87890000,  2.88030000,
3029.38106346,  1.29000000,  0.00000000,  2.87890000,  2.88010000,
3029.48037291,  1.29000000,  0.00000000,  2.87890000,  2.87990000,
3029.58114028,  1.28000000,  0.00000000,  2.87890000,  2.87980000,
3029.68126464,  1.27000000,  0.00000000,  2.87890000,  2.87970000,
3029.78028035,  1.27000000,  0.00000000,  2.87890000,  2.87940000,
3029.88081551,  1.26000000,  0.00000000,  2.87890000,  2.87910000,
3029.98119593,  1.26000000,  0.00000000,  2.87890000,  2.87860000,
3030.08107901,  1.26000000,  0.00000000,  2.87890000,  2.87820000,
3030.18106031,  1.25000000,  0.00000000,  2.87890000,  2.87790000,
3030.28063297,  1.24000000,  0.00000000,  2.87890000,  2.87770000,
3030.38228989,  1.23000000,  0.00000000,  2.87890000,  2.87770000,
3030.48109245,  1.23000000,  0.00000000,  2.87890000,  2.87750000,
3030.58093238,  1.22000000,  0.00000000,  2.87890000,  2.87770000,
3030.68079901,  1.21000000,  0.00000000,  2.87890000,  2.87770000,
3030.78056645,  1.20000000,  0.00000000,  2.87890000,  2.87780000,
3030.88052034,  1.19000000,  0.00000000,  2.87890000,  2.87750000,
3030.98102069,  1.19000000,  0.00000000,  2.87890000,  2.87730000,
3031.08092213,  1.18000000,  0.00000000,  2.87890000,  2.87730000,
3031.18116260,  1.17000000,  0.00000000,  2.87890000,  2.87720000,
3031.28053164,  1.17000000,  0.00000000,  2.87890000,  2.87690000,
3031.38062978,  1.16000000,  0.00000000,  2.87890000,  2.87670000,
3031.48091364,  1.16000000,  0.00000000,  2.87890000,  2.87640000,
3031.58061123,  1.15000000,  0.00000000,  2.87890000,  2.87640000,
3031.68045688,  1.14000000,  0.00000000,  2.87890000,  2.87650000,
3031.78100181,  1.13000000,  0.00000000,  2.87890000,  2.87650000,
3031.88122082,  1.12000000,  0.00000000,  2.87890000,  2.87640000,
3031.98095131,  1.12000000,  0.00000000,  2.87890000,  2.87610000,
3032.08052278,  1.11000000,  0.00000000,  2.87890000,  2.87580000,
3032.18073153,  1.11000000,  0.00000000,  2.87890000,  2.87580000,
3032.28084350,  1.10000000,  0.00000000,  2.87890000,  2.87590000,
3032.38138437,  1.09000000,  0.00000000,  2.87890000,  2.87560000,
3032.48138881,  1.08000000,  0.00000000,  2.87890000,  2.87580000,
3032.58092690,  1.07000000,  0.00000000,  2.87890000,  2.87580000,
3032.68099952,  1.07000000,  0.00000000,  2.87890000,  2.87520000,
3032.78093505,  1.07000000,  0.00000000,  2.87890000,  2.87500000,
3032.88117504,  1.06000000,  0.00000000,  2.87890000,  2.87480000,
3032.98097944,  1.06000000,  0.00000000,  2.87890000,  2.87450000,
3033.08133483,  1.06000000,  0.00000000,  2.87890000,  2.87430000,
3033.18078446,  1.05000000,  0.00000000,  2.87890000,  2.87410000,
3033.28079724,  1.05000000,  0.00000000,  2.87890000,  2.87340000,
3033.38098216,  1.05000000,  0.00000000,  2.87890000,  2.87300000,
3033.48092151,  1.05000000,  0.00000000,  2.87890000,  2.87260000,
3033.58059549,  1.04000000,  0.00000000,  2.87890000,  2.87280000,
3033.68049717,  1.04000000,  0.00000000,  2.87890000,  2.87240000,
3033.78031111,  1.03000000,  0.00000000,  2.87890000,  2.87250000,
3033.88088226,  1.02000000,  0.00000000,  2.87890000,  2.87240000,
3033.98156309,  1.01000000,  0.00000000,  2.87890000,  2.87250000,
3034.08074379,  1.00000000,  0.00000000,  2.87890000,  2.87260000,
3034.18074727,  1.00000000,  0.00000000,  2.87890000,  2.87220000,
3034.28116632,  0.99000000,  0.00000000,  2.87890000,  2.87220000,
3034.38034534,  0.99000000,  0.00000000,  2.87890000,  2.87220000,
3034.48098278,  0.98000000,  0.00000000,  2.87890000,  2.87220000,
3034.58113909,  0.98000000,  0.00000000,  2.87890000,  2.87190000,
3034.68077850,  0.97000000,  0.00000000,  2.87890000,  2.87170000,
3034.78074217,  0.97000000,  0.00000000,  2.87890000,  2.87160000,
3034.88025069,  0.97000000,  0.00000000,  2.87890000,  2.87120000,
3034.98091388,  0.96000000,  0.00000000,  2.87890000,  2.87090000,
3035.08094764,  0.96000000,  0.00000000,  2.87890000,  2.87070000,
3035.18204832,  0.96000000,  0.00000000,  2.87890000,  2.87040000,
3035.28092647,  0.95000000,  0.00000000,  2.87890000,  2.87020000,
3035.38062072,  0.95000000,  0.00000000,  2.87890000,  2.87020000,
3035.48095107,  0.94000000,  0.00000000,  2.87890000,  2.87010000,
3035.58109117,  0.94000000,  0.00000000,  2.87890000,  2.86990000,
3035.68067241,  0.93000000,  0.00000000,  2.87890000,  2.86960000,
3035.78138781,  0.93000000,  0.00000000,  2.87890000,  2.86930000,
3035.88044930,  0.93000000,  0.00000000,  2.87890000,  2.86900000,
3035.98070812,  0.92000000,  0.00000000,  2.87890000,  2.86910000,
3036.08071327,  0.91000000,  0.00000000,  2.87890000,  2.86900000,
3036.18141317,  0.91000000,  0.00000000,  2.87890000,  2.86910000,
3036.28141117,  0.90000000,  0.00000000,  2.87890000,  2.86910000,
3036.38116431,  0.90000000,  0.00000000,  2.87890000,  2.86880000,
3036.48066092,  0.89000000,  0.00000000,  2.87890000,  2.86910000,
3036.58078122,  0.88000000,  0.00000000,  2.87890000,  2.86890000,
3036.68081069,  0.88000000,  0.00000000,  2.87890000,  2.86860000,
3036.78101015,  0.87000000,  0.00000000,  2.87890000,  2.86860000,
3036.88034987,  0.87000000,  0.00000000,  2.87890000,  2.86850000,
3036.98028398,  0.87000000,  0.00000000,  2.87890000,  2.86820000,
3037.08036971,  0.87000000,  0.00000000,  2.87890000,  2.86740000,
3037.18149877,  0.86000000,  0.00000000,  2.87890000,  2.86750000,
3037.28170633,  0.86000000,  0.00000000,  2.87890000,  2.86740000,
3037.38035154,  0.85000000,  0.00000000,  2.87890000,  2.86740000,
3037.48328662,  0.85000000,  0.00000000,  2.87890000,  2.86740000,
3037.58048296,  0.84000000,  0.00000000,  2.87890000,  2.86720000,
3037.68119502,  0.83000000,  0.00000000,  2.87890000,  2.86750000,
3037.78096557,  0.82000000,  0.00000000,  2.87890000,  2.86780000,
3037.88051081,  0.81000000,  0.00000000,  2.87890000,  2.86800000,
3037.98095393,  0.81000000,  0.00000000,  2.87890000,  2.86790000,
3038.08048773,  0.80000000,  0.00000000,  2.87890000,  2.86820000,
3038.18090749,  0.79000000,  0.00000000,  2.87890000,  2.86850000,
3038.28037214,  0.78000000,  0.00000000,  2.87890000,  2.86860000,
3038.38029361,  0.78000000,  0.00000000,  2.87890000,  2.86840000,
3038.48023725,  0.77000000,  0.00000000,  2.87890000,  2.86850000,
3038.58107567,  0.75000000,  0.00000000,  2.87890000,  2.86930000,
3038.68090701,  0.74000000,  0.00000000,  2.87890000,  2.86970000,
3038.78082800,  0.73000000,  0.00000000,  2.87890000,  2.87020000,
3038.88062930,  0.72000000,  0.00000000,  2.87890000,  2.87050000,
3038.98028731,  0.71000000,  0.00000000,  2.87890000,  2.87070000,
3039.08037686,  0.70000000,  0.00000000,  2.87890000,  2.87060000,
3039.18116736,  0.69000000,  0.00000000,  2.87890000,  2.87160000,
3039.28099179,  0.68000000,  0.00000000,  2.87890000,  2.87170000,
3039.38070726,  0.67000000,  0.00000000,  2.87890000,  2.87200000,
3039.48019862,  0.66000000,  0.00000000,  2.87890000,  2.87260000,
3039.58137250,  0.65000000,  0.00000000,  2.87890000,  2.87290000,
3039.68099141,  0.63000000,  0.00000000,  2.87890000,  2.87340000,
3039.78027701,  0.62000000,  0.00000000,  2.87890000,  2.87380000,
3039.88105392,  0.61000000,  0.00000000,  2.87890000,  2.87430000,
3039.98117638,  0.60000000,  0.00000000,  2.87890000,  2.87470000,
3040.08069992,  0.59000000,  0.00000000,  2.87890000,  2.87490000,
3040.18102980,  0.58000000,  0.00000000,  2.87890000,  2.87560000,
3040.28066230,  0.57000000,  0.00000000,  2.87890000,  2.87600000,
3040.38138008,  0.56000000,  0.00000000,  2.87890000,  2.87630000,
3040.48026562,  0.54000000,  0.00000000,  2.87890000,  2.87710000,
3040.58068347,  0.54000000,  0.00000000,  2.87890000,  2.87700000,
3040.68111730,  0.53000000,  0.00000000,  2.87890000,  2.87730000,
3040.78099465,  0.52000000,  0.00000000,  2.87890000,  2.87800000,
3040.88029695,  0.50000000,  0.00000000,  2.87890000,  2.87860000,
3040.98046589,  0.49000000,  0.00000000,  2.87890000,  2.87920000,
3041.08101606,  0.48000000,  0.00000000,  2.87890000,  2.87950000,
3041.18112636,  0.47000000,  0.00000000,  2.87890000,  2.88000000,
3041.28138590,  0.47000000,  0.00000000,  2.87890000,  2.88010000,
3041.38048744,  0.46000000,  0.00000000,  2.87890000,  2.88050000,
3041.48086619,  0.45000000,  0.00000000,  2.87890000,  2.88080000,
3041.58089948,  0.44000000,  0.00000000,  2.87890000,  2.88100000,
3041.68102551,  0.44000000,  0.00000000,  2.87890000,  2.88100000,
3041.78029704,  0.44000000,  0.00000000,  2.87890000,  2.88110000,
3041.88078618,  0.43000000,  0.00000000,  2.87890000,  2.88120000,
3041.98103046,  0.43000000,  0.00000000,  2.87890000,  2.88130000,
3042.08152103,  0.43000000,  0.00000000,  2.87890000,  2.88120000,
3042.18034339,  0.42000000,  0.00000000,  2.87890000,  2.88160000,
3042.28086424,  0.41000000,  0.00000000,  2.87890000,  2.88180000,
3042.38037395,  0.40000000,  0.00000000,  2.87890000,  2.88200000,
3042.48070765,  0.40000000,  0.00000000,  2.87890000,  2.88200000,
3042.58135653,  0.40000000,  0.00000000,  2.87890000,  2.88170000,
3042.68151402,  0.40000000,  0.00000000,  2.87890000,  2.88170000,
3042.78078103,  0.39000000,  0.00000000,  2.87890000,  2.88210000,
3042.88125157,  0.38000000,  0.00000000,  2.87890000,  2.88230000,
3042.98111010,  0.38000000,  0.00000000,  2.87890000,  2.88260000,
3043.08111405,  0.37000000,  0.00000000,  2.87890000,  2.88300000,
3043.18173957,  0.36000000,  0.00000000,  2.87890000,  2.88340000,
3043.28143716,  0.35000000,  0.00000000,  2.87890000,  2.88390000,
3043.38071203,  0.34000000,  0.00000000,  2.87890000,  2.88430000,
3043.48068333,  0.33000000,  0.00000000,  2.87890000,  2.88480000,
3043.58086205,  0.32000000,  0.00000000,  2.87890000,  2.88520000,
3043.68140078,  0.32000000,  0.00000000,  2.87890000,  2.88540000,
3043.78057289,  0.31000000,  0.00000000,  2.87890000,  2.88560000,
3043.88128018,  0.31000000,  0.00000000,  2.87890000,  2.88580000,
3043.98062325,  0.30000000,  0.00000000,  2.87890000,  2.88600000,
3044.08087444,  0.30000000,  0.00000000,  2.87890000,  2.88590000,
3044.18051720,  0.29000000,  0.00000000,  2.87890000,  2.88660000,
3044.28058600,  0.29000000,  0.00000000,  2.87890000,  2.88660000,
3044.38091183,  0.28000000,  0.00000000,  2.87890000,  2.88660000,
3044.48064256,  0.28000000,  0.00000000,  2.87890000,  2.88690000,
3044.58091497,  0.27000000,  0.00000000,  2.87890000,  2.88730000,
3044.68073010,  0.26000000,  0.00000000,  2.87890000,  2.88770000,
3044.78103542,  0.26000000,  0.00000000,  2.87890000,  2.88790000,
3044.88164639,  0.25000000,  0.00000000,  2.87890000,  2.88810000,
3044.98072910,  0.24000000,  0.00000000,  2.87890000,  2.88850000,
3045.08081770,  0.24000000,  0.00000000,  2.87890000,  2.88860000,
3045.18089414,  0.24000000,  0.00000000,  2.87890000,  2.88860000,
3045.28076577,  0.24000000,  0.00000000,  2.87890000,  2.88850000,
